,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2410,2410,2410,GerDracor/lessing-der-freigeist.xml,"Frau Philane mit Lisetten, und die Vorigen.",0,43,stage_direction,5,8,pre_speech,,,,,no_annotation,K,,1749.0,no_annotation,no_annotation
2411,2411,2411,GerDracor/lessing-der-freigeist.xml,"Kinder, was höre ich?",0,21,character_speech,5,8,,FRAU PHILANE.,#frau_philane,885.0,FEMALE,being moved,K,,1749.0,being moved,being moved
2412,2412,2412,GerDracor/lessing-der-freigeist.xml,Ist es möglich?,22,37,character_speech,5,8,,FRAU PHILANE.,#frau_philane,885.0,FEMALE,no_annotation,K,,1749.0,no_annotation,no_annotation
2413,2413,2413,GerDracor/lessing-der-freigeist.xml,"Ja, Mama; ich glaube, Sie werden nicht dawider sein.",0,52,character_speech,5,8,,LISIDOR.,#lisidor,886.0,MALE,no_annotation,K,,1749.0,no_annotation,no_annotation
2414,2414,2414,GerDracor/lessing-der-freigeist.xml,Sie wollen nun einmal so – –,53,81,character_speech,5,8,,LISIDOR.,#lisidor,886.0,MALE,no_annotation,K,,1749.0,no_annotation,no_annotation
2415,2415,2415,GerDracor/lessing-der-freigeist.xml,Ich sollte dawider sein?,0,24,character_speech,5,8,,FRAU PHILANE.,#frau_philane,887.0,FEMALE,being moved,K,,1749.0,being moved,being moved
2416,2416,2416,GerDracor/lessing-der-freigeist.xml,"Diese Verändrung ist mein Wunsch, mein Gebet gewesen.",25,78,character_speech,5,8,,FRAU PHILANE.,#frau_philane,887.0,FEMALE,no_annotation,K,,1749.0,no_annotation,no_annotation
2417,2417,2417,GerDracor/lessing-der-freigeist.xml,Ach!,79,83,character_speech,5,8,,FRAU PHILANE.,#frau_philane,887.0,FEMALE,suffering,K,,1749.0,negative,emotions of suffering and empathy
2418,2418,2418,GerDracor/lessing-der-freigeist.xml,"Adrast, ach!",98,110,character_speech,5,8,,FRAU PHILANE.,#frau_philane,887.0,FEMALE,suffering,K,,1749.0,negative,emotions of suffering and empathy
2419,2419,2419,GerDracor/lessing-der-freigeist.xml,"Henriette, für euch habe ich oft gezittert!",111,154,character_speech,5,8,,FRAU PHILANE.,#frau_philane,887.0,FEMALE,fear,K,,1749.0,negative,emotions of anxiety
