,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1078,1078,1078,GerDracor/goethe-die-mitschuldigen.xml,Alcest.,0,7,stage_direction,1,15,pre_speech,,,,,no_annotation,K,,1776.0,no_annotation,no_annotation
1079,1079,1079,GerDracor/goethe-die-mitschuldigen.xml,Söller.,8,15,stage_direction,1,15,pre_speech,,,,,no_annotation,K,,1776.0,no_annotation,no_annotation
1080,1080,1080,GerDracor/goethe-die-mitschuldigen.xml,Sophie.,16,23,stage_direction,1,15,pre_speech,,,,,no_annotation,K,,1776.0,no_annotation,no_annotation
1081,1081,1081,GerDracor/goethe-die-mitschuldigen.xml,Der Wirt.,24,33,stage_direction,1,15,pre_speech,,,,,no_annotation,K,,1776.0,no_annotation,no_annotation
1082,1082,1082,GerDracor/goethe-die-mitschuldigen.xml,im Fond.,0,8,stage_direction,1,15,speech_part,,#sophie,395.0,FEMALE,no_annotation,K,,1776.0,no_annotation,no_annotation
1083,1083,1083,GerDracor/goethe-die-mitschuldigen.xml,"
            Mein harter Vater bleibt
            Bei dem verhaßten Ton.",0,72,character_speech,1,15,,SOPHIE,#sophie,395.0,FEMALE,abhorrence,K,,1776.0,negative,emotions of rejection
1084,1084,1084,GerDracor/goethe-die-mitschuldigen.xml,im Fond.,0,8,stage_direction,1,15,speech_part,,#der_wirt,396.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
1085,1085,1085,GerDracor/goethe-die-mitschuldigen.xml,Das Mädchen will nicht weichen.,0,31,character_speech,1,15,,DER WIRT,#der_wirt,396.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
1086,1086,1086,GerDracor/goethe-die-mitschuldigen.xml,Da ist Alcest!,0,14,character_speech,1,15,,SOPHIE.,#sophie,397.0,FEMALE,no_annotation,K,,1776.0,no_annotation,no_annotation
1087,1087,1087,GerDracor/goethe-die-mitschuldigen.xml,erblickt Alcesten.,0,18,stage_direction,1,15,speech_part,,#der_wirt,398.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
