,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Großer Festsaal, mit magischen Lampen von verschiedenen Farben hell beleuchtet,
            welche, auf Kandelabern angebracht, die Kulissen zieren.",0,148,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
1,1,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Im Hintergrunde die Öffnung
            eines großen Bogentores, welches durch, einen schalartigen mit Gold verbrämten Vorhang
            verdeckt ist.",149,301,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
2,2,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"In der Mitte des Theaters spielen zwei Furien, ein Triton und der kleine Borax ein
            Quartett von zwei Violinen, Viola und Violoncello.",0,145,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
3,3,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Die Stimmen des Quartetts wechseln
            mit Solo.",146,202,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
4,4,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Die Instrumente sind von Gold, die Pulte ideal.",203,250,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
5,5,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Im Kreise sitzen: Bustorius,
            Zenobius, Antimonia, Selima, Zulma, Lira, der Morgen, die Nacht, der Abend, der Blödsinn
            und mehrere andere allegorische Personen, Zauberer und Feen, die von Zeit zu Zeit von
            vier Genien, welche als geflügelte Livreebediente gekleidet sind, auf silbernen Tassen
            mit Konfekturen bedienet werden.",251,622,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
6,6,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Das Ganze wird von folgendem Chor begleitet.,623,667,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
7,7,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"
              Welch ein herrliches Konzert,
              Wo sich hoch die Kunst bewährt.",0,90,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,joy,K,,1826.0,positive,emotions of pleasure
8,8,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Was ist Amphions Geklimper?,105,132,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,being moved,K,,1826.0,being moved,being moved
9,9,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Selbst Apollo ist ein Stümper,
              Wenn man solche Künstler hört.",147,222,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,abhorrence,K,,1826.0,negative,emotions of rejection
10,10,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Bravo!,237,243,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,joy,K,,1826.0,positive,emotions of pleasure
11,11,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Bravo!,244,250,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,joy,K,,1826.0,positive,emotions of pleasure
12,12,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,O vortrefflich!,251,266,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,joy,K,,1826.0,positive,emotions of pleasure
13,13,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Bravo!,281,287,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,joy,K,,1826.0,positive,emotions of pleasure
14,14,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Bravo!,288,294,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,joy,K,,1826.0,positive,emotions of pleasure
15,15,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Verhallend.,0,11,stage_direction,1,1,speech_part,,#chor_1-1,1.0,UNKNOWN,no_annotation,K,,1826.0,no_annotation,no_annotation
16,16,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Bravo – Bravo –,0,15,character_speech,1,1,,CHOR.,#chor_1-1,1.0,UNKNOWN,no_annotation,K,,1826.0,no_annotation,no_annotation
17,17,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Allgemeiner Applaus.,0,20,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
18,18,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Alles erhebt sich von den Sitzen, die Spielenden legen ihre Instrumente weg und
            verneigen sich.",0,107,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1826.0,no_annotation,no_annotation
19,19,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Bravissimo, meine Herren!",0,25,character_speech,1,1,,ZENOBIUS.,#zenobius,2.0,MALE,joy,K,,1826.0,positive,emotions of pleasure
20,20,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"das haben Sie gut gemacht,",26,52,character_speech,1,1,,ZENOBIUS.,#zenobius,2.0,MALE,joy,K,,1826.0,positive,emotions of pleasure
21,21,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Zu dem Triton.,0,14,stage_direction,1,1,inner_speech,,#zenobius,2.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
22,22,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"
              besonders Sie.",0,29,character_speech,1,1,,ZENOBIUS.,#zenobius,2.0,MALE,friendship,K,,1826.0,positive,emotions of affection
23,23,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"tritt vor, einen Csakan in der Hand, im ungarischen Dialekt.",0,60,stage_direction,1,1,speech_part,,#bustorius,3.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
24,24,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Isten utzék!,0,12,character_speech,1,1,,BUSTORIUS,#bustorius,3.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
25,25,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"ist das schönes Quartett, von wem ist das komponiert?",13,66,character_speech,1,1,,BUSTORIUS,#bustorius,3.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
26,26,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Das Adagio ist von einem Delphin.,0,33,character_speech,1,1,,ZENOBIUS.,#zenobius,4.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
27,27,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Und das Furioso?,0,16,character_speech,1,1,,BUSTORIUS.,#bustorius,5.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
28,28,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Von einer Furie.,0,16,character_speech,1,1,,ZENOBIUS.,#zenobius,6.0,MALE,abhorrence,K,,1826.0,negative,emotions of rejection
29,29,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Das ist schön, Furie kann am besten machen Furioso.",0,51,character_speech,1,1,,BUSTORIUS.,#bustorius,7.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
30,30,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Aber Mama, mich loben s' gar nicht.",0,35,character_speech,1,1,,BORAX.,#borax,8.0,MALE,joy,K,,1826.0,positive,emotions of pleasure
31,31,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Sei nur still!,0,14,character_speech,1,1,,ANTIMONIA.,#antimonia,9.0,FEMALE,anger,K,,1826.0,negative,emotions of rejection
32,32,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Das kleine Bübel greift aber manchmal ein bissel falsch.,0,56,character_speech,1,1,,BUSTORIUS.,#bustorius,10.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
33,33,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,die währenddem ihrem Sohn immer den Schweiß von der Stirne gewischt hat.,0,72,stage_direction,1,1,speech_part,,#antimonia,11.0,FEMALE,suffering,K,,1826.0,negative,emotions of suffering and empathy
34,34,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Mein Herr!,0,10,character_speech,1,1,,ANTIMONIA,#antimonia,11.0,FEMALE,no_annotation,K,,1826.0,no_annotation,no_annotation
35,35,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,das könnte mich beleidigen.,11,38,character_speech,1,1,,ANTIMONIA,#antimonia,11.0,FEMALE,fear,K,,1826.0,negative,emotions of anxiety
36,36,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Er ist der erste Violinspieler im ganzen
              Feenreich, er hat einen englischen Meister, der für jede Lektion zweihundert
              Schillinge bekommt.",39,204,character_speech,1,1,,ANTIMONIA,#antimonia,11.0,FEMALE,"admiration, reverence",K,,1826.0,positive,emotions of affection
37,37,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Ganz gut, aber überlassen Sie sein Lob andern Leuten.",0,53,character_speech,1,1,,ZENOBIUS.,#zenobius,12.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
38,38,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Wer kann ihn unparteiischer beurteilen als ich, seine Mutter?",0,61,character_speech,1,1,,ANTIMONIA.,#antimonia,13.0,FEMALE,no_annotation,K,,1826.0,no_annotation,no_annotation
39,39,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,Eitel.,0,6,stage_direction,1,1,inner_speech,,#antimonia,13.0,FEMALE,no_annotation,K,,1826.0,no_annotation,no_annotation
40,40,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"
              Obwohl mirs, meiner Jugend und meiner Reize wegen, niemand ansieht, daß ich seine
              Mutter bin.",0,122,character_speech,1,1,,ANTIMONIA.,#antimonia,13.0,FEMALE,no_annotation,K,,1826.0,no_annotation,no_annotation
41,41,GerDracor/raimund-das-maedchen-aus-der-feenwelt.xml,"Nein, hätt ich Ihnen für seine Großmutter gehalten.",0,51,character_speech,1,1,,BUSTORIUS.,#bustorius,14.0,MALE,no_annotation,K,,1826.0,no_annotation,no_annotation
