,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/platen-berengar.xml,Loredano.,0,9,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1824.0,no_annotation,no_annotation
1,1,GerDracor/platen-berengar.xml,Flordelis.,10,20,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1824.0,no_annotation,no_annotation
2,2,GerDracor/platen-berengar.xml,Dorine.,21,28,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1824.0,no_annotation,no_annotation
3,3,GerDracor/platen-berengar.xml,"Erwäge, was erwägbar ist!",0,25,character_speech,1,1,,Loredano.,#loredano,1.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
4,4,GerDracor/platen-berengar.xml,Es fehlt,26,34,character_speech,1,1,,Loredano.,#loredano,1.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
5,5,GerDracor/platen-berengar.xml,"Mir nicht am Sinn für meiner Väter Adel,",0,40,character_speech,1,1,,Loredano.,#loredano,1.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
6,6,GerDracor/platen-berengar.xml,"Noch am Gefühle, das von niedrigen",0,34,character_speech,1,1,,Loredano.,#loredano,1.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
7,7,GerDracor/platen-berengar.xml,Gesinnungen uns rein zu halten pflegt!,0,38,character_speech,1,1,,Loredano.,#loredano,1.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
8,8,GerDracor/platen-berengar.xml,Doch Unvermeidliches bedenk' ich nicht.,0,39,character_speech,1,1,,Loredano.,#loredano,1.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
9,9,GerDracor/platen-berengar.xml,"Mir scheint's vermeidlich, und ich hab's bedacht.",0,49,character_speech,1,1,,Flordelis.,#flordelis,2.0,FEMALE,no_annotation,K,,1824.0,no_annotation,no_annotation
10,10,GerDracor/platen-berengar.xml,"Kennst du ein Mittel, mir und dir zu helfen?",0,44,character_speech,1,1,,Loredano.,#loredano,3.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
11,11,GerDracor/platen-berengar.xml,"Wenn Gold nur helfen kann, so kenn' ich keins.",0,46,character_speech,1,1,,Flordelis.,#flordelis,4.0,FEMALE,no_annotation,K,,1824.0,no_annotation,no_annotation
12,12,GerDracor/platen-berengar.xml,"Was frommt es, daß auf diesem Worte Gold",0,40,character_speech,1,1,,Loredano.,#loredano,5.0,MALE,abhorrence,K,,1824.0,negative,emotions of rejection
13,13,GerDracor/platen-berengar.xml,Dein Ton so frostig und verächtlich ruht?,0,41,character_speech,1,1,,Loredano.,#loredano,5.0,MALE,anger,K,,1824.0,negative,emotions of rejection
14,14,GerDracor/platen-berengar.xml,Mein Töchterchen!,0,17,character_speech,1,1,,Loredano.,#loredano,5.0,MALE,love,K,,1824.0,positive,emotions of affection
15,15,GerDracor/platen-berengar.xml,"Verschmähe nicht zu sehr,",18,43,character_speech,1,1,,Loredano.,#loredano,5.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
16,16,GerDracor/platen-berengar.xml,Was aller Häuslichkeit zu Grunde liegt.,0,39,character_speech,1,1,,Loredano.,#loredano,5.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
17,17,GerDracor/platen-berengar.xml,"Verhungern, betteln ist ein süßres Loos,",0,40,character_speech,1,1,,Flordelis.,#flordelis,6.0,FEMALE,suffering,K,,1824.0,negative,emotions of suffering and empathy
18,18,GerDracor/platen-berengar.xml,Als sich verkaufen einem feigen Gecken.,0,39,character_speech,1,1,,Flordelis.,#flordelis,6.0,FEMALE,abhorrence,K,,1824.0,negative,emotions of rejection
19,19,GerDracor/platen-berengar.xml,"So wahr die Welt ich kenne, läugn' ich dieß.",0,44,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
20,20,GerDracor/platen-berengar.xml,Das Leben ist ein schmeichelhaftes Gut:,0,39,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,"admiration, reverence",K,,1824.0,positive,emotions of affection
21,21,GerDracor/platen-berengar.xml,"Wohl Jedem, dem es unter glänzenden",0,35,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
22,22,GerDracor/platen-berengar.xml,Bedingungen verliehen das Geschick!,0,35,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
23,23,GerDracor/platen-berengar.xml,"Doch nehme Jeder es, so gut er kann:",0,36,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
24,24,GerDracor/platen-berengar.xml,"Ein Ungemach ist leichter, als ein Schwall",0,42,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,fear,K,,1824.0,negative,emotions of anxiety
25,25,GerDracor/platen-berengar.xml,Von nie zu hebenden Beschwerlichkeiten.,0,39,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,suffering,K,,1824.0,negative,emotions of suffering and empathy
26,26,GerDracor/platen-berengar.xml,"Auch bin ich nicht gelaunt, am Bettelstab",0,41,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,suffering,K,,1824.0,negative,emotions of suffering and empathy
27,27,GerDracor/platen-berengar.xml,Mit dir auf Straßen oder Markt ein Ave,0,38,character_speech,1,1,,Loredano.,#loredano,7.0,MALE,no_annotation,K,,1824.0,no_annotation,no_annotation
