,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/klinger-die-neue-arria.xml,Paulas Wohnung.,0,15,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1775.0,no_annotation,no_annotation
1,1,GerDracor/klinger-die-neue-arria.xml,Amante.,0,7,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1775.0,no_annotation,no_annotation
2,2,GerDracor/klinger-die-neue-arria.xml,"Vor der Staffelei ein Portrait aufgestellt, Pinsel und Pallet in der
            Hand.",8,94,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1775.0,no_annotation,no_annotation
3,3,GerDracor/klinger-die-neue-arria.xml,Ich darf sie nicht mehr ansehen!,0,32,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,suffering,S,,1775.0,negative,emotions of suffering and empathy
4,4,GerDracor/klinger-die-neue-arria.xml,"Ich gafft' mich rasend, rasend.",33,64,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,anger,S,,1775.0,negative,emotions of rejection
5,5,GerDracor/klinger-die-neue-arria.xml,Ah!,65,68,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,no_annotation,S,,1775.0,no_annotation,no_annotation
6,6,GerDracor/klinger-die-neue-arria.xml,"so mal ich mich
              rasend.",69,106,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,anger,S,,1775.0,negative,emotions of rejection
7,7,GerDracor/klinger-die-neue-arria.xml,"– Hab sie nur verstohlen angesehen, und ihr Bild fließt so lebendig aus meiner
              innersten Seele.",107,216,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,love,S,,1775.0,positive,emotions of affection
8,8,GerDracor/klinger-die-neue-arria.xml,"Alle, alle Reize auf dem heiligen Gesicht; alle Schönheit von der
              Schönheit selbst eingehaucht.",217,326,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,"admiration, reverence",S,,1775.0,positive,emotions of affection
9,9,GerDracor/klinger-die-neue-arria.xml,Ha!,327,330,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,no_annotation,S,,1775.0,no_annotation,no_annotation
10,10,GerDracor/klinger-die-neue-arria.xml,und dieser Busen!,331,348,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,suffering,S,,1775.0,negative,emotions of suffering and empathy
11,11,GerDracor/klinger-die-neue-arria.xml,das Heben!,349,359,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,no_annotation,S,,1775.0,no_annotation,no_annotation
12,12,GerDracor/klinger-die-neue-arria.xml,Wallen und Leben!,360,377,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,no_annotation,S,,1775.0,no_annotation,no_annotation
13,13,GerDracor/klinger-die-neue-arria.xml,"die
              blaue Adern, die sich so sanft durch die Weiße schlänglen!",378,454,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,"admiration, reverence",S,,1775.0,positive,emotions of affection
14,14,GerDracor/klinger-die-neue-arria.xml,– – Ich muß ihn übermalen.,455,481,character_speech,1,1,,AMANTE.,#amante,1.0,MALE,no_annotation,S,,1775.0,no_annotation,no_annotation
