,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
3721,3721,3721,GerDracor/schiller-die-raeuber.xml,Der Schauplatz wie in der letzten Szene des vorigen Akts.,0,57,stage_direction,5,2,pre_speech,,,,,no_annotation,T,,1782.0,no_annotation,no_annotation
3722,3722,3722,GerDracor/schiller-die-raeuber.xml,Der alte Moor auf einem Stein sitzend.,0,38,stage_direction,5,2,pre_speech,,,,,no_annotation,T,,1782.0,no_annotation,no_annotation
3723,3723,3723,GerDracor/schiller-die-raeuber.xml,Räuber Moor gegenüber.,39,61,stage_direction,5,2,pre_speech,,,,,no_annotation,T,,1782.0,no_annotation,no_annotation
3724,3724,3724,GerDracor/schiller-die-raeuber.xml,"Räuber hin und her im
            Wald.",62,101,stage_direction,5,2,pre_speech,,,,,being moved,T,,1782.0,being moved,being moved
3725,3725,3725,GerDracor/schiller-die-raeuber.xml,Er kommt noch nicht?,0,20,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,971.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3726,3726,3726,GerDracor/schiller-die-raeuber.xml,"Schlägt mit dem Dolch auf einen Stein, daß es Funken
                gibt.",0,74,stage_direction,5,2,inner_speech,,#karl_von_moor,971.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3727,3727,3727,GerDracor/schiller-die-raeuber.xml,Verzeihung sei seine Strafe – mein Rache verdoppelte Liebe.,0,59,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,972.0,MALE,love,T,,1782.0,positive,emotions of affection
3728,3728,3728,GerDracor/schiller-die-raeuber.xml,"Nein, bei meiner grimmigen Seele.",0,33,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,973.0,MALE,abhorrence,T,,1782.0,negative,emotions of rejection
3729,3729,3729,GerDracor/schiller-die-raeuber.xml,Das soll nicht sein.,34,54,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,973.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3730,3730,3730,GerDracor/schiller-die-raeuber.xml,Ich wills nicht haben.,55,77,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,973.0,MALE,abhorrence,T,,1782.0,negative,emotions of rejection
3731,3731,3731,GerDracor/schiller-die-raeuber.xml,"Die
              große Schandtat soll er mit sich in die Ewigkeit hinüberschleppen!",78,162,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,973.0,MALE,abhorrence,T,,1782.0,negative,emotions of rejection
3732,3732,3732,GerDracor/schiller-die-raeuber.xml,"– Wofür hab ich ihn
              dann umgebracht?",163,213,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,973.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3733,3733,3733,GerDracor/schiller-die-raeuber.xml,in Tränen ausbrechend.,0,22,stage_direction,5,2,speech_part,,#der_alte_moor,974.0,MALE,suffering,T,,1782.0,negative,emotions of suffering and empathy
3734,3734,3734,GerDracor/schiller-die-raeuber.xml,O mein Kind!,0,12,character_speech,5,2,,DER ALTE MOOR,#der_alte_moor,974.0,MALE,compassion,T,,1782.0,negative,emotions of suffering and empathy
3735,3735,3735,GerDracor/schiller-die-raeuber.xml,Was?,0,4,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,975.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3736,3736,3736,GerDracor/schiller-die-raeuber.xml,– Du weinst um ihn – an diesem Turme?,5,42,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,975.0,MALE,compassion,T,,1782.0,negative,emotions of suffering and empathy
3737,3737,3737,GerDracor/schiller-die-raeuber.xml,Erbarmung!,0,10,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,976.0,MALE,despair,T,,1782.0,negative,emotions of anxiety
3738,3738,3738,GerDracor/schiller-die-raeuber.xml,o Erbarmung!,11,23,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,976.0,MALE,despair,T,,1782.0,negative,emotions of anxiety
3739,3739,3739,GerDracor/schiller-die-raeuber.xml,Heftig die Hände ringend.,0,25,stage_direction,5,2,inner_speech,,#der_alte_moor,976.0,MALE,being moved,T,,1782.0,being moved,being moved
3740,3740,3740,GerDracor/schiller-die-raeuber.xml," Itzt – itzt wird
              mein Kind gerichtet!",0,52,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,976.0,MALE,Schadenfreude,T,,1782.0,positive,emotions of pleasure
3741,3741,3741,GerDracor/schiller-die-raeuber.xml,erschrocken.,0,12,stage_direction,5,2,speech_part,,#karl_von_moor,977.0,MALE,being moved,T,,1782.0,being moved,being moved
3742,3742,3742,GerDracor/schiller-die-raeuber.xml,Welches?,0,8,character_speech,5,2,,RÄUBER MOOR,#karl_von_moor,977.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3743,3743,3743,GerDracor/schiller-die-raeuber.xml,Ha!,0,3,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,978.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3744,3744,3744,GerDracor/schiller-die-raeuber.xml,was ist das für eine Frage?,4,31,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,978.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3745,3745,3745,GerDracor/schiller-die-raeuber.xml,Nichts!,0,7,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,979.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3746,3746,3746,GerDracor/schiller-die-raeuber.xml,Nichts!,8,15,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,979.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
3747,3747,3747,GerDracor/schiller-die-raeuber.xml,"Bist du kommen, Hohngelächter anzustimmen über meinem Jammer?",0,61,character_speech,5,2,,DER ALTE MOOR.,#der_alte_moor,980.0,MALE,suffering,T,,1782.0,negative,emotions of suffering and empathy
3748,3748,3748,GerDracor/schiller-die-raeuber.xml,Verrätrisches Gewissen!,0,23,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,981.0,MALE,anger,T,,1782.0,negative,emotions of rejection
3749,3749,3749,GerDracor/schiller-die-raeuber.xml,– Merket nicht auf meine Rede.,24,54,character_speech,5,2,,RÄUBER MOOR.,#karl_von_moor,981.0,MALE,no_annotation,T,,1782.0,no_annotation,no_annotation
