,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1377,1377,1377,GerDracor/gottsched-der-sterbende-cato.xml,Cato.,0,5,stage_direction,5,8,pre_speech,,,,,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1378,1378,1378,GerDracor/gottsched-der-sterbende-cato.xml,Porcius.,6,14,stage_direction,5,8,pre_speech,,,,,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1379,1379,1379,GerDracor/gottsched-der-sterbende-cato.xml,Phokas.,15,22,stage_direction,5,8,pre_speech,,,,,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1380,1380,1380,GerDracor/gottsched-der-sterbende-cato.xml,Porcia.,23,30,stage_direction,5,8,pre_speech,,,,,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1381,1381,1381,GerDracor/gottsched-der-sterbende-cato.xml,Phönice.,31,39,stage_direction,5,8,pre_speech,,,,,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1382,1382,1382,GerDracor/gottsched-der-sterbende-cato.xml,Artaban.,40,48,stage_direction,5,8,pre_speech,,,,,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1383,1383,1383,GerDracor/gottsched-der-sterbende-cato.xml,Das ist nun dein Triumph!,0,25,character_speech,5,8,,ARTABAN.,#artabanus,266.0,MALE,Schadenfreude,T,HT,1730.0,positive,emotions of pleasure
1384,1384,1384,GerDracor/gottsched-der-sterbende-cato.xml,"So, Cäsar, kannst du siegen!",26,54,character_speech,5,8,,ARTABAN.,#artabanus,266.0,MALE,joy,T,HT,1730.0,positive,emotions of pleasure
1385,1385,1385,GerDracor/gottsched-der-sterbende-cato.xml,"Nun ist es aus mit Rom, so hoch es auch gestiegen!",0,50,character_speech,5,8,,PHOKAS.,#phokas,267.0,MALE,suffering,T,HT,1730.0,negative,emotions of suffering and empathy
1386,1386,1386,GerDracor/gottsched-der-sterbende-cato.xml,geht ihm entgegen.,0,18,stage_direction,5,8,speech_part,,#porcius,268.0,MALE,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1387,1387,1387,GerDracor/gottsched-der-sterbende-cato.xml,Mein Vater!,0,11,character_speech,5,8,,PORCIUS,#porcius,268.0,MALE,being moved,T,HT,1730.0,being moved,being moved
1388,1388,1388,GerDracor/gottsched-der-sterbende-cato.xml,stirb doch nicht.,12,29,character_speech,5,8,,PORCIUS,#porcius,268.0,MALE,despair,T,HT,1730.0,negative,emotions of anxiety
1389,1389,1389,GerDracor/gottsched-der-sterbende-cato.xml,"den man getragen bringt, ganz matt.",0,35,stage_direction,5,8,speech_part,,#cato,269.0,MALE,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1390,1390,1390,GerDracor/gottsched-der-sterbende-cato.xml,"
              So weit!",0,23,character_speech,5,8,,CATO,#cato,269.0,MALE,no_annotation,T,HT,1730.0,no_annotation,no_annotation
1391,1391,1391,GerDracor/gottsched-der-sterbende-cato.xml,hier setzt mich her.,24,44,character_speech,5,8,,CATO,#cato,269.0,MALE,no_annotation,T,HT,1730.0,no_annotation,no_annotation
