,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2538,2538,2538,GerDracor/brawe-brutus.xml,Die Vorigen.,0,12,stage_direction,5,5,pre_speech,,,,,no_annotation,T,,1770.0,no_annotation,no_annotation
2539,2539,2539,GerDracor/brawe-brutus.xml,Anton mit seinem Gefolge.,13,38,stage_direction,5,5,pre_speech,,,,,no_annotation,T,,1770.0,no_annotation,no_annotation
2540,2540,2540,GerDracor/brawe-brutus.xml,Wo ist,0,6,character_speech,5,5,,Anton.,#anton,163.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2541,2541,2541,GerDracor/brawe-brutus.xml,Der Feldherr?,0,13,character_speech,5,5,,Anton.,#anton,163.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2542,2542,2542,GerDracor/brawe-brutus.xml,Wo ist Brutus?,14,28,character_speech,5,5,,Anton.,#anton,163.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2543,2543,2543,GerDracor/brawe-brutus.xml,Sieh ihn hier.,0,14,character_speech,5,5,,Brutus.,#brutus,164.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2544,2544,2544,GerDracor/brawe-brutus.xml,"Er ist in Sicherheit, Anton.",0,28,character_speech,5,5,,Brutus.,#brutus,164.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2545,2545,2545,GerDracor/brawe-brutus.xml,"(indem er auf seine Wunde
              zeigt)",29,75,character_speech,5,5,,Brutus.,#brutus,164.0,MALE,suffering,T,,1770.0,negative,emotions of suffering and empathy
2546,2546,2546,GerDracor/brawe-brutus.xml,Dieß ist,0,8,character_speech,5,5,,Anton.,#anton,165.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2547,2547,2547,GerDracor/brawe-brutus.xml,Von deinem Widerstand die nichtge Frucht.,0,41,character_speech,5,5,,Anton.,#anton,165.0,MALE,suffering,T,,1770.0,negative,emotions of suffering and empathy
2548,2548,2548,GerDracor/brawe-brutus.xml,"Verirrte Stoicker, wahnsinnig stolz",0,35,character_speech,5,5,,Anton.,#anton,165.0,MALE,abhorrence,T,,1770.0,negative,emotions of rejection
2549,2549,2549,GerDracor/brawe-brutus.xml,"Erwählt ihr stets ein schimmernd Unglück mehr,",0,46,character_speech,5,5,,Anton.,#anton,165.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2550,2550,2550,GerDracor/brawe-brutus.xml,Als ein bescheidner Glück.,0,26,character_speech,5,5,,Anton.,#anton,165.0,MALE,joy,T,,1770.0,positive,emotions of pleasure
2551,2551,2551,GerDracor/brawe-brutus.xml,Strafbares Glück,0,16,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,joy,T,,1770.0,positive,emotions of pleasure
2552,2552,2552,GerDracor/brawe-brutus.xml,"Ist der Antone Wahl, des Weisen Haß.",0,36,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,abhorrence,T,,1770.0,negative,emotions of rejection
2553,2553,2553,GerDracor/brawe-brutus.xml,"Mein Unglück ist mir theurer, als der Glanz,",0,44,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,suffering,T,,1770.0,negative,emotions of suffering and empathy
2554,2554,2554,GerDracor/brawe-brutus.xml,"Der deinen trunknen Stolz, gleich als zum Gott,",0,47,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2555,2555,2555,GerDracor/brawe-brutus.xml,Beseliget.,0,10,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,joy,T,,1770.0,positive,emotions of pleasure
2556,2556,2556,GerDracor/brawe-brutus.xml,– O du der Götter Gott!,11,34,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2557,2557,2557,GerDracor/brawe-brutus.xml,Erstaunlich Wesen!,0,18,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,being moved,T,,1770.0,being moved,being moved
2558,2558,2558,GerDracor/brawe-brutus.xml,– noch vor meinem Blick,19,42,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2559,2559,2559,GerDracor/brawe-brutus.xml,"In majestätscher Nacht verhüllt, der du",0,39,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2560,2560,2560,GerDracor/brawe-brutus.xml,"Die Sonnen und den Tugendhaften schufst,",0,40,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,"admiration, reverence",T,,1770.0,positive,emotions of affection
2561,2561,2561,GerDracor/brawe-brutus.xml,"Und ihn noch da belohnst, wenn Sonnen schon",0,43,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,joy,T,,1770.0,positive,emotions of pleasure
2562,2562,2562,GerDracor/brawe-brutus.xml,Verloschen sind: Den stolzen Flug schwing’ ich,0,46,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2563,2563,2563,GerDracor/brawe-brutus.xml,"Zu dir empor; vergieb die rasche That,",0,38,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2564,2564,2564,GerDracor/brawe-brutus.xml,"Die nicht ich selbst, die der Verzweiflung Macht",0,48,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,despair,T,,1770.0,negative,emotions of anxiety
2565,2565,2565,GerDracor/brawe-brutus.xml,Und Raserey in mir gethan.,0,26,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,abhorrence,T,,1770.0,negative,emotions of rejection
2566,2566,2566,GerDracor/brawe-brutus.xml,"Vergieb,",27,35,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,suffering,T,,1770.0,negative,emotions of suffering and empathy
2567,2567,2567,GerDracor/brawe-brutus.xml,"Daß ich den Tod beschleuniget, den ich",0,38,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,suffering,T,,1770.0,negative,emotions of suffering and empathy
2568,2568,2568,GerDracor/brawe-brutus.xml,Von dir erwarten sollte.,0,24,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2569,2569,2569,GerDracor/brawe-brutus.xml,– Staub bin ich,25,40,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2570,2570,2570,GerDracor/brawe-brutus.xml,"Und Unvollkommenheit, und du – bist Gott.",0,41,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,"admiration, reverence",T,,1770.0,positive,emotions of affection
2571,2571,2571,GerDracor/brawe-brutus.xml,"Ein unaussprechliches Gefühl sagt mir,",0,38,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,being moved,T,,1770.0,being moved,being moved
2572,2572,2572,GerDracor/brawe-brutus.xml,"Daß du der Gütigste, zum Segnen Gott",0,36,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,"admiration, reverence",T,,1770.0,positive,emotions of affection
2573,2573,2573,GerDracor/brawe-brutus.xml,Und nur für Frevler ein Verderber bist.,0,39,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,abhorrence,T,,1770.0,negative,emotions of rejection
2574,2574,2574,GerDracor/brawe-brutus.xml,Nimm Brutus auf.,0,16,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
2575,2575,2575,GerDracor/brawe-brutus.xml,"Dich anzubeten, dich",17,37,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,love,T,,1770.0,positive,emotions of affection
2576,2576,2576,GerDracor/brawe-brutus.xml,"Zu denken, dieß sey seiner Ewigkeit",0,35,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,love,T,,1770.0,positive,emotions of affection
2577,2577,2577,GerDracor/brawe-brutus.xml,Geschäft.,0,9,character_speech,5,5,,Brutus.,#brutus,166.0,MALE,no_annotation,T,,1770.0,no_annotation,no_annotation
