,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1048,GerDracor/kotzebue-sultan-wampum.xml,54283,54328,"(Sich den Bauch
                streichelnd.)",positive,emotions of affection,love
1049,GerDracor/kotzebue-sultan-wampum.xml,54329,54360,(Er bewegt sich unwillkürlich.),emotional movement,emotional movement,emotional movement
1050,GerDracor/kotzebue-sultan-wampum.xml,54361,54392,(Er watschelt auf das Thor zu.),positive,emotions of fear,fear
1051,GerDracor/kotzebue-sultan-wampum.xml,54393,54400,Zurück!,negative,emotions of rejection,fear
1052,GerDracor/kotzebue-sultan-wampum.xml,54401,54415,Seid ihr toll?,positive,emotions of joy,emotional movement
1053,GerDracor/kotzebue-sultan-wampum.xml,54416,54445,Kennt ihr euern Sultan nicht?,positive,emotions of affection,emotional movement
1054,GerDracor/kotzebue-sultan-wampum.xml,54446,54485,"Du scheinst toll zu sein, guter Freund!",positive,emotions of affection,friendship
1055,GerDracor/kotzebue-sultan-wampum.xml,54486,54533,"Zurück, oder wir spießen dich ans unsere Piken.",negative,emotions of rejection,anger
1056,GerDracor/kotzebue-sultan-wampum.xml,54534,54538,Was?,emotional movement,emotional movement,emotional movement
1057,GerDracor/kotzebue-sultan-wampum.xml,54539,54600,"Ihr seid so verwegen, mich in meiner eigenen Thür abzuweisen?",negative,emotions of rejection,anger
1058,GerDracor/kotzebue-sultan-wampum.xml,54601,54617,Armer Schlucker!,negative,emotions of suffering,compassion
1059,GerDracor/kotzebue-sultan-wampum.xml,54618,54672,Du scheinst wohl nie eine eigene Thür gehabt zu haben.,negative,emotions of rejection,anger
1060,GerDracor/kotzebue-sultan-wampum.xml,54673,54739,Ich lasse jedem von euch fünfhundert Schläge auf den Bauch zählen.,negative,emotions of rejection,anger
1061,GerDracor/kotzebue-sultan-wampum.xml,54740,54751,"Ha, ha, ha!",positive,emotions of joy,joy
1062,GerDracor/kotzebue-sultan-wampum.xml,54752,54762,Ihr lacht?,positive,emotions of joy,joy
1063,GerDracor/kotzebue-sultan-wampum.xml,54763,54820,"Hat man jemals gehört, daß man einem Sultan so mitspielt?",negative,emotions of rejection,admiration
1064,GerDracor/kotzebue-sultan-wampum.xml,54821,54825,wie?,emotional movement,emotional movement,emotional movement
1065,GerDracor/kotzebue-sultan-wampum.xml,54826,54856,"Ihr
              Schafsköpfe!",negative,emotions of rejection,anger
1066,GerDracor/kotzebue-sultan-wampum.xml,54857,54941,"Habe ich denn für  (Er macht abermals einen Versuch
                durchzudringen.)",negative,emotional movement,emotional movement
1067,GerDracor/kotzebue-sultan-wampum.xml,54942,54949,Zurück!,negative,emotions of rejection,fear
1068,GerDracor/kotzebue-sultan-wampum.xml,54950,54961,"Ha, ha, ha!",positive,emotions of joy,joy
1069,GerDracor/kotzebue-sultan-wampum.xml,54962,54970,Hussein!,emotional movement,emotional movement,emotional movement
1070,GerDracor/kotzebue-sultan-wampum.xml,54971,54977,Caled!,negative,emotions of joy,emotional movement
1071,GerDracor/kotzebue-sultan-wampum.xml,54978,54984,Caled.,positive,emotional movement,emotional movement
1072,GerDracor/kotzebue-sultan-wampum.xml,54985,54997,Die Vorigen.,positive,emotions of rejection,emotional movement
1073,GerDracor/kotzebue-sultan-wampum.xml,54998,55033,Wer macht hier den verdammten Lärm?,negative,emotions of rejection,anger
1074,GerDracor/kotzebue-sultan-wampum.xml,55035,55057,(Zu den Schildwachen.),positive,emotions of fear,admiration
1075,GerDracor/kotzebue-sultan-wampum.xml,55058,55092,Der Sultan ist bei seinem Mädchen?,emotional movement,emotional movement,emotional movement
1076,GerDracor/kotzebue-sultan-wampum.xml,55093,55104,"Ha, ha, ha!",positive,emotions of joy,joy
1077,GerDracor/kotzebue-sultan-wampum.xml,55105,55165,Dieser Verrückte wollte mit Gewalt in den Palast eindringen.,negative,emotions of rejection,"hate, disgust"
1078,GerDracor/kotzebue-sultan-wampum.xml,55166,55181,"Aha, Nurraddin!",positive,emotions of joy,joy
1079,GerDracor/kotzebue-sultan-wampum.xml,55182,55246,Hat der Verlust der schönen Dirne dich um den Verstand gebracht?,negative,emotions of suffering,suffering
1080,GerDracor/kotzebue-sultan-wampum.xml,55247,55295,"Narr, du siehst ja wohl, daß ich der Sultan bin.",negative,emotions of rejection,anger
1081,GerDracor/kotzebue-sultan-wampum.xml,55296,55353,"Laß die beiden Kerls in einen Thurm
              werfen.",negative,emotions of rejection,anger
1082,GerDracor/kotzebue-sultan-wampum.xml,55354,55402,Auf den Abend will ich ihnen die Köpfe absäbeln.,negative,emotions of rejection,"hate, disgust"
1083,GerDracor/kotzebue-sultan-wampum.xml,55403,55440,"Der arme Teufel, fast dauert er mich.",negative,emotions of suffering,compassion
1084,GerDracor/kotzebue-sultan-wampum.xml,55441,55468,"Geh' nach Hause, Nurraddin.",negative,emotions of suffering,fear
1085,GerDracor/kotzebue-sultan-wampum.xml,55469,55580,"Freilich will ich nach Hause gehen, dies ist ja mein Haus, die Schurken lassen mich
              nicht hinein.",negative,emotions of rejection,anger
1086,GerDracor/kotzebue-sultan-wampum.xml,55581,55605,Hör' auf mit den Possen.,negative,emotions of rejection,anger
1087,GerDracor/kotzebue-sultan-wampum.xml,55606,55656,"Ist das der Dank, daß ich dich zum Vezier gemacht?",negative,emotions of rejection,anger
1088,GerDracor/kotzebue-sultan-wampum.xml,55657,55801,"Guter Freund, wenn es nur darauf ankäme, Albernheiten zu schwatzen, so glichest du
              freilich dem Sultan, wie ein Gimpel dem andern.",positive,emotions of rejection,anger
1089,GerDracor/kotzebue-sultan-wampum.xml,55802,55806,Was?,emotional movement,emotional movement,emotional movement
1090,GerDracor/kotzebue-sultan-wampum.xml,55807,55850,So sprichst du von mir in meiner Gegenwart!,negative,emotions of rejection,love
1091,GerDracor/kotzebue-sultan-wampum.xml,55851,55933,"Was wird der Pavian nicht erst
              sagen, wenn ich ihm den Rücken kehre!",negative,emotions of rejection,"hate, disgust"
1092,GerDracor/kotzebue-sultan-wampum.xml,55934,55954,Schon wieder Pavian?,negative,emotions of rejection,emotional movement
1093,GerDracor/kotzebue-sultan-wampum.xml,55955,56006,Der Pavian hat dich also noch nicht genug gezwickt?,negative,emotions of rejection,suffering
1094,GerDracor/kotzebue-sultan-wampum.xml,56007,56040,"Warte,
              junger Herr!",emotional movement,emotions of rejection,emotional movement
1095,GerDracor/kotzebue-sultan-wampum.xml,56041,56052,das  He da!,negative,emotions of rejection,anger
1096,GerDracor/kotzebue-sultan-wampum.xml,56053,56065,Hochverrath!,negative,emotions of rejection,anger
1097,GerDracor/kotzebue-sultan-wampum.xml,56066,56076,Rebellion!,negative,emotions of rejection,anger
1098,GerDracor/kotzebue-sultan-wampum.xml,56077,56110,(der ihm die Hände binden hilft).,positive,emotions of suffering,anger
1099,GerDracor/kotzebue-sultan-wampum.xml,56111,56219,"Was machst du mit dem seinen Ringe am Finger, den hast du wohl gar zum Brautgeschenk
              bestimmt.",negative,emotional movement,emotional movement
1100,GerDracor/kotzebue-sultan-wampum.xml,56221,56256,(Er zieht ihm den Ring vom Finger.),negative,emotions of rejection,"hate, disgust"
1101,GerDracor/kotzebue-sultan-wampum.xml,56257,56267,Ach Caled!,positive,emotions of suffering,suffering
1102,GerDracor/kotzebue-sultan-wampum.xml,56268,56338,"gib mir geschwind den Ring zurück, damit ich dir aus dem Traume helfe.",positive,emotions of suffering,fear
1103,GerDracor/kotzebue-sultan-wampum.xml,56339,56346,Nichts!,negative,emotional movement,emotional movement
1104,GerDracor/kotzebue-sultan-wampum.xml,56347,56354,nichts!,negative,emotions of suffering,emotional movement
1105,GerDracor/kotzebue-sultan-wampum.xml,56355,56422,"Der verdammte Ring ist es eben, der mich in's Unglück gebracht hat.",negative,emotions of suffering,suffering
1106,GerDracor/kotzebue-sultan-wampum.xml,56423,56435,Gib ihn her.,negative,emotions of rejection,anger
1107,GerDracor/kotzebue-sultan-wampum.xml,56436,56451,Vergebene Mühe.,negative,emotions of suffering,suffering
1108,GerDracor/kotzebue-sultan-wampum.xml,56452,56477,(mit dem Fuße stampfend).,negative,emotions of rejection,anger
1109,GerDracor/kotzebue-sultan-wampum.xml,56478,56504,"Gib ihn her, sag' ich dir.",negative,emotions of rejection,anger
1110,GerDracor/kotzebue-sultan-wampum.xml,56505,56523,Schleppt ihn fort!,negative,emotions of rejection,anger
1111,GerDracor/kotzebue-sultan-wampum.xml,56525,56554,(Die Schildwachen gehorchen.),negative,emotions of fear,admiration
1112,GerDracor/kotzebue-sultan-wampum.xml,56555,56572,(sich sträubend).,negative,emotional movement,emotional movement
1113,GerDracor/kotzebue-sultan-wampum.xml,56573,56582,Meuterei!,negative,emotions of fear,anger
1114,GerDracor/kotzebue-sultan-wampum.xml,56583,56595,Hochverrath!,negative,emotions of rejection,anger
1115,GerDracor/kotzebue-sultan-wampum.xml,56596,56626,Stopft ihm ein Tuch in's Maul.,negative,emotions of rejection,"hate, disgust"
1116,GerDracor/kotzebue-sultan-wampum.xml,56628,56645,(Er folgt ihnen.),negative,emotions of fear,fear
1117,GerDracor/kotzebue-sultan-wampum.xml,56646,56656,(Ein Saal.,emotional movement,emotional movement,emotional movement
1118,GerDracor/kotzebue-sultan-wampum.xml,56657,56725,Man sieht tief im Hintergründe einige Verschnittene ab- und zugehen.,negative,emotional movement,emotional movement
1119,GerDracor/kotzebue-sultan-wampum.xml,56726,56791,"An
            der einen Seite die offene Thür von Almas Zimmer.)",emotional movement,emotions of suffering,suffering
1120,GerDracor/kotzebue-sultan-wampum.xml,56792,56806,Alma (allein).,emotional movement,emotions of suffering,suffering
