,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
444,GerDracor/goethe-die-mitschuldigen.xml,17537,17555,Sie haben's nicht?,emotional movement,emotions of joy,emotional movement
445,GerDracor/goethe-die-mitschuldigen.xml,17556,17564,Eh nein!,negative,emotions of affection,emotional movement
446,GerDracor/goethe-die-mitschuldigen.xml,17565,17589,Wo hätt ich es denn her?,emotional movement,emotional movement,emotional movement
447,GerDracor/goethe-die-mitschuldigen.xml,17590,17596,Woher?,emotional movement,emotional movement,emotional movement
448,GerDracor/goethe-die-mitschuldigen.xml,17597,17611,"Nun ja, woher!",emotional movement,emotional movement,emotional movement
449,GerDracor/goethe-die-mitschuldigen.xml,17612,17632,Gabst du mir's denn?,emotional movement,emotions of joy,emotional movement
450,GerDracor/goethe-die-mitschuldigen.xml,17633,17652,Und wer Hat's denn?,emotional movement,emotions of rejection,emotional movement
451,GerDracor/goethe-die-mitschuldigen.xml,17653,17663,Wer's hat?,emotional movement,emotions of rejection,emotional movement
452,GerDracor/goethe-die-mitschuldigen.xml,17664,17695,"Jawohl, wenn Sie's nicht haben.",negative,emotions of rejection,anger
453,GerDracor/goethe-die-mitschuldigen.xml,17696,17703,Possen!,emotional movement,emotions of rejection,emotional movement
454,GerDracor/goethe-die-mitschuldigen.xml,17704,17728,Wo taten Sie's denn hin?,emotional movement,emotional movement,emotional movement
455,GerDracor/goethe-die-mitschuldigen.xml,17729,17759,"Ich glaub, du bist geschossen.",negative,emotions of rejection,anger
456,GerDracor/goethe-die-mitschuldigen.xml,17760,17781,Hast du's denn nicht?,emotional movement,emotions of joy,anger
457,GerDracor/goethe-die-mitschuldigen.xml,17782,17786,Ich?,emotional movement,emotional movement,emotional movement
458,GerDracor/goethe-die-mitschuldigen.xml,17787,17790,Ja.,positive,emotions of joy,anger
459,GerDracor/goethe-die-mitschuldigen.xml,17791,17813,Wie käm ich denn dazu?,emotional movement,emotional movement,emotional movement
460,GerDracor/goethe-die-mitschuldigen.xml,17814,17853,macht ihr pantomimisch das Stehlen vor.,positive,emotions of joy,"hate, disgust"
461,GerDracor/goethe-die-mitschuldigen.xml,17854,17857,Eh!,emotional movement,emotional movement,emotional movement
462,GerDracor/goethe-die-mitschuldigen.xml,17858,17880,Ich versteh Sie nicht.,emotional movement,emotional movement,emotional movement
463,GerDracor/goethe-die-mitschuldigen.xml,17881,17905,Wie unverschämt bist du.,negative,emotions of rejection,anger
464,GerDracor/goethe-die-mitschuldigen.xml,17906,17960,"Jetzt, da du's geben sollst, gedenkst du auszuweichen.",negative,emotions of rejection,anger
465,GerDracor/goethe-die-mitschuldigen.xml,17961,17987,Du hast's ja erst bekannt.,negative,emotions of rejection,anger
466,GerDracor/goethe-die-mitschuldigen.xml,17988,18016,Ihr Herrn seid meine Zeugen.,positive,emotions of affection,anger
467,GerDracor/goethe-die-mitschuldigen.xml,18017,18043,"Nein, das ist mir zu hoch!",negative,emotions of rejection,emotional movement
468,GerDracor/goethe-die-mitschuldigen.xml,18044,18123,"jetzt klagen Sie mich an; Und sagten nur erst jetzt, Sie hätten's selbst getan.",negative,emotions of rejection,anger
469,GerDracor/goethe-die-mitschuldigen.xml,18124,18133,Du Kröte!,negative,emotions of rejection,"hate, disgust"
470,GerDracor/goethe-die-mitschuldigen.xml,18134,18146,Ich's getan?,emotional movement,emotional movement,emotional movement
471,GerDracor/goethe-die-mitschuldigen.xml,18147,18201,"Ist das die schuld'ge Liebe, Die Ehrfurcht gegen mich!",positive,emotions of affection,love
472,GerDracor/goethe-die-mitschuldigen.xml,18202,18231,Du machst mich gar zum Diebe!,negative,emotions of rejection,anger
473,GerDracor/goethe-die-mitschuldigen.xml,18232,18254,Da du die Diebin bist.,negative,emotions of rejection,"hate, disgust"
474,GerDracor/goethe-die-mitschuldigen.xml,18255,18266,Mein Vater!,emotional movement,emotional movement,emotional movement
475,GerDracor/goethe-die-mitschuldigen.xml,18267,18302,Warst du nicht Heut früh im Zimmer?,emotional movement,emotions of rejection,emotional movement
476,GerDracor/goethe-die-mitschuldigen.xml,18303,18306,Ja!,positive,emotions of joy,anger
477,GerDracor/goethe-die-mitschuldigen.xml,18307,18360,"Und sagst mir ins Gesicht, Du hättest nicht das Geld.",negative,emotions of rejection,anger
478,GerDracor/goethe-die-mitschuldigen.xml,18361,18380,Beweist das gleich?,negative,emotional movement,emotional movement
479,GerDracor/goethe-die-mitschuldigen.xml,18381,18384,Ja!,positive,emotions of joy,anger
480,GerDracor/goethe-die-mitschuldigen.xml,18385,18489,"Waren Sie denn nicht auch, heut früh – Ich krieg dich bei den Haaren, Wenn du nicht schweigst und gehst.",negative,emotions of rejection,anger
481,GerDracor/goethe-die-mitschuldigen.xml,18490,18538,Sophie geht weinend Du treibst den Spaß zu weit.,negative,emotions of suffering,suffering
482,GerDracor/goethe-die-mitschuldigen.xml,18539,18553,Nichtswürd'ge!,negative,emotions of rejection,anger
483,GerDracor/goethe-die-mitschuldigen.xml,18554,18567,Sie ist fort!,negative,emotions of rejection,fear
484,GerDracor/goethe-die-mitschuldigen.xml,18568,18589,Es war ihr hohe Zeit.,positive,emotions of joy,joy
485,GerDracor/goethe-die-mitschuldigen.xml,18590,18647,"Vielleicht bildt sie sich ein, mit Leugnen durchzukommen.",negative,emotions of suffering,anger
486,GerDracor/goethe-die-mitschuldigen.xml,18648,18703,"Das Geld ist einmal fort, und gnug, sie hat's genommen.",negative,emotions of suffering,compassion
487,GerDracor/goethe-die-mitschuldigen.xml,18704,18723,Alcest in Gedanken.,emotional movement,emotional movement,emotional movement
488,GerDracor/goethe-die-mitschuldigen.xml,18724,18733,Der Wirt.,negative,emotional movement,anger
489,GerDracor/goethe-die-mitschuldigen.xml,18734,18755,verlegen und bittend.,negative,emotions of suffering,emotional movement
490,GerDracor/goethe-die-mitschuldigen.xml,18756,18860,"Ich bin recht sehr bestürzt, daß ich erfahren muß – Ich sehe, gnäd'ger Herr, Sie sind noch voll Verdruß.",negative,emotional movement,anger
491,GerDracor/goethe-die-mitschuldigen.xml,18861,18966,"Doch bitt ich, vorderhand es gnädigst zu verschweigen, Es wird sich wohl ein Weg zum Wiederkommen zeigen.",negative,emotions of joy,joy
492,GerDracor/goethe-die-mitschuldigen.xml,18967,19076,"Kommt's einmal in die Stadt, da freun die Neider sich, Und ihre Bosheit schiebt wohl gar die Schuld auf mich.",negative,emotions of joy,Schadenfreude
493,GerDracor/goethe-die-mitschuldigen.xml,19077,19132,"Es kann kein Fremdes sein, ein Hausdieb hat's genommen.",negative,emotions of rejection,"hate, disgust"
494,GerDracor/goethe-die-mitschuldigen.xml,19133,19188,"Sein Sie nur nicht erzürnt, es wird schon wiederkommen.",negative,emotions of rejection,anger
495,GerDracor/goethe-die-mitschuldigen.xml,19189,19218,Wie hoch beläuft sich's denn?,emotional movement,emotional movement,emotional movement
496,GerDracor/goethe-die-mitschuldigen.xml,19219,19237,Auf achtzig Taler!,positive,emotions of joy,joy
497,GerDracor/goethe-die-mitschuldigen.xml,19238,19241,Ei!,emotional movement,emotional movement,emotional movement
498,GerDracor/goethe-die-mitschuldigen.xml,19242,19268,Doch achtzig Taler – Pest!,negative,emotions of rejection,"hate, disgust"
499,GerDracor/goethe-die-mitschuldigen.xml,19269,19289,sind keine Kinderei.,positive,emotions of rejection,anger
500,GerDracor/goethe-die-mitschuldigen.xml,19290,19392,"Und dennoch wollt ich sie vergessen und entbehren, Wüßt ich, von wem sie mir, wie sie entwendet wären.",negative,emotions of suffering,love
