,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1059,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53495,53540,"Geh' Er nur Nikolo, und komm' Er bald wieder.",positive,emotions of joy,Schadenfreude
1060,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53541,53561,So bald als möglich.,negative,emotions of fear,anger
1061,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53563,53584,Heimlich zu Clärchen.,negative,emotions of rejection,suffering
1062,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53585,53588,Ab.,negative,emotional movement,anger
1063,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53589,53608,Trübe und Clärchen.,negative,emotions of rejection,suffering
1064,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53609,53763,"Nach und nach erscheinen an den Fenstern Erster Poet, Zweyter Poet, Lukrezia,
            Virginia, Albert und Orpheus indem sie die Schlüssel durchsucht.",positive,emotions of joy,emotional movement
1065,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53764,53823,Haben Sie denn gar so ein großes Vergnügen Narren zu sehen?,positive,emotions of joy,joy
1066,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53824,53846,Ein außerordentliches!,positive,emotions of affection,emotional movement
1067,GerDracor/stephanie-die-liebe-im-narrenhause.xml,53847,54003,"das ist eben ein Hauptbewegungsgrund, warum ich meine Tochter
              Herrn Bast verheirathe, damit ich täglich Gelegenheit habe, die Narren zu sehen.",negative,emotions of joy,joy
1068,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54004,54030,Ein sonderbares Vergnügen!,positive,emotions of joy,joy
1069,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54031,54107,"Aber ich dächte, das könnten Sie haben, ohne hieher zu
              kommen.",positive,emotions of affection,joy
1070,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54109,54194,"Sie schließt ein Fenster auf, es erscheint am Fenster der erste
                Poet.",positive,emotions of joy,joy
1071,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54195,54211,Ha holde Nymphe!,positive,emotions of affection,joy
1072,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54212,54250,bringst Du mir meinen verlornen Kranz?,negative,emotions of suffering,suffering
1073,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54251,54254,Ha!,emotional movement,emotional movement,emotional movement
1074,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54255,54258,ha!,positive,emotions of joy,joy
1075,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54259,54262,ha!,positive,emotions of joy,joy
1076,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54263,54300,Wo hat Er denn seinen Kranz gelassen?,positive,emotional movement,emotional movement
1077,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54301,54310,O Apollo!,negative,emotions of suffering,emotional movement
1078,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54311,54355,"verzeih, daß ich Dich nicht gleich erkannte.",positive,emotions of affection,suffering
1079,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54356,54403,"Du kommst mein Unheil zu
              strafen?",negative,emotions of rejection,fear
1080,GerDracor/stephanie-die-liebe-im-narrenhause.xml,54404,54514,"Wisse, ein wilder hungriger Eber, der ihn für Eichenlaub ansah, hat mir ihn
              vom Kopfe gefressen.",negative,emotions of rejection,"hate, disgust"
