,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
634,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41684,41729,Rufe die Qualen aus stygischen Nächten empor!,negative,emotions of suffering,suffering
635,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41730,41782,"Sie steigen deinem Wink entgegen, Nicht meine Liebe.",negative,emotions of affection,love
636,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41783,41829,"Wie haß ich dich, Abscheu und Gemahl, O Pluto!",negative,emotions of rejection,"hate, disgust"
637,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41830,41836,Pluto!,emotional movement,emotions of fear,emotional movement
638,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41837,41877,Gib mir das Schicksal deiner Verdammten!,negative,emotions of rejection,"hate, disgust"
639,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41878,41898,Nenn es nicht Liebe!,negative,emotions of rejection,love
640,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41899,41952,– Wirf mich mit diesen Armen In die zerstörende Qual!,negative,emotions of suffering,suffering
641,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41953,41959,Unser!,positive,emotions of affection,joy
642,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41960,41966,unser!,positive,emotions of affection,love
643,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41967,41980,hohe Königin!,positive,emotions of affection,admiration
644,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,41981,42039,Andrason erscheint mit den Worten: Abscheu und Gemahl usw.,negative,emotions of rejection,"hate, disgust"
645,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,42040,42124,"Mandandane richtet die
          Apostrophe an ihn und flieht vor ihm mit Entsetzen.",negative,emotions of fear,"hate, disgust"
646,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,42125,42196,"Er erstaunt, sieht sich um und folgt
          ihr voller Verwunderung.",emotional movement,emotional movement,emotional movement
647,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,42197,42205,Vorsaal.,emotional movement,emotional movement,emotional movement
648,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,42206,42211,Mana.,emotional movement,emotional movement,emotional movement
649,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,42212,42217,Sora.,emotional movement,emotional movement,emotional movement
650,GerDracor/goethe-der-triumph-der-empfindsamkeit.xml,42218,42223,Lato.,emotional movement,emotional movement,emotional movement
