,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1143,GerDracor/raimund-die-gefesselte-phantasie.xml,62100,62159,"Wenn das
              geschieht, ist unser Plan vereitelt.",negative,emotions of fear,fear
1144,GerDracor/raimund-die-gefesselte-phantasie.xml,62160,62186,Das muß verhindert werden.,negative,emotions of fear,fear
1145,GerDracor/raimund-die-gefesselte-phantasie.xml,62187,62292,"Komm, wir wandeln diese beiden Priester schnell in Stein
              und setzen uns an ihre Stelle hin.",negative,emotions of rejection,"hate, disgust"
1146,GerDracor/raimund-die-gefesselte-phantasie.xml,62293,62484,"In der Gestalt des Affriduro frag ich dich, und du
              sprichst als Stimme des Orakels aus: Apollo habe einem Fremdling seine Gunst
              geschenkt, den Hermione wählen muß.",emotional movement,emotions of rejection,anger
1147,GerDracor/raimund-die-gefesselte-phantasie.xml,62486,62500,Zu Nachtigall.,negative,emotions of suffering,"hate, disgust"
1148,GerDracor/raimund-die-gefesselte-phantasie.xml,62501,62531,"Zur
                Phantasie.",negative,emotional movement,emotional movement
1149,GerDracor/raimund-die-gefesselte-phantasie.xml,62532,62546,Zu Nachtigall.,negative,emotions of suffering,"hate, disgust"
1150,GerDracor/raimund-die-gefesselte-phantasie.xml,62547,62556,Beide ab.,negative,emotional movement,joy
1151,GerDracor/raimund-die-gefesselte-phantasie.xml,62557,62566,für sich.,positive,emotions of joy,emotional movement
1152,GerDracor/raimund-die-gefesselte-phantasie.xml,62567,62576,O Amphio!,emotional movement,emotions of suffering,suffering
1153,GerDracor/raimund-die-gefesselte-phantasie.xml,62577,62629,"welch schrecklich Los, ich kann dich nicht erretten.",negative,emotions of suffering,compassion
1154,GerDracor/raimund-die-gefesselte-phantasie.xml,62630,62654,setzt sich an den Tisch.,emotional movement,emotional movement,emotional movement
1155,GerDracor/raimund-die-gefesselte-phantasie.xml,62655,62714,"Jetzt werden wir halt schauen, daß wir was zusammendichten.",negative,emotions of rejection,anger
1156,GerDracor/raimund-die-gefesselte-phantasie.xml,62715,62756,"Das wird ein Arbeit
              werden.",negative,emotions of rejection,anger
1157,GerDracor/raimund-die-gefesselte-phantasie.xml,62757,62762,Also.,emotional movement,emotional movement,emotional movement
1158,GerDracor/raimund-die-gefesselte-phantasie.xml,62764,62771,seufzt.,negative,emotions of suffering,suffering
1159,GerDracor/raimund-die-gefesselte-phantasie.xml,62772,62776,Ach!,negative,emotions of suffering,suffering
1160,GerDracor/raimund-die-gefesselte-phantasie.xml,62777,62781,Ach?,negative,emotional movement,emotional movement
1161,GerDracor/raimund-die-gefesselte-phantasie.xml,62782,62821,"Ist denn das ein schöner Gedanken, ach?",negative,emotions of joy,joy
1162,GerDracor/raimund-die-gefesselte-phantasie.xml,62822,62854,Da wird einem völlig bang dabei.,negative,emotions of fear,fear
1163,GerDracor/raimund-die-gefesselte-phantasie.xml,62872,62883,Ungeduldig.,negative,emotional movement,emotional movement
1164,GerDracor/raimund-die-gefesselte-phantasie.xml,62884,62899,Er rüttelt sie.,negative,emotional movement,emotional movement
1165,GerDracor/raimund-die-gefesselte-phantasie.xml,62900,62920,Was willst du Tropf?,negative,emotions of rejection,compassion
1166,GerDracor/raimund-die-gefesselte-phantasie.xml,62921,63024,"Die Phantasie muß frei in blauer Luft sich schwingen, nie wird
              sie dir in Fesseln dienen.",positive,emotions of joy,joy
1167,GerDracor/raimund-die-gefesselte-phantasie.xml,63025,63053,Was ist das für ein Diskurs?,emotional movement,emotions of rejection,emotional movement
1168,GerDracor/raimund-die-gefesselte-phantasie.xml,63054,63076,Wo ist denn ein Stock?,emotional movement,emotions of rejection,emotional movement
1169,GerDracor/raimund-die-gefesselte-phantasie.xml,63078,63137,"Nimmt einen Thyrsusstab
                von einer Draperie.",negative,emotions of rejection,"hate, disgust"
1170,GerDracor/raimund-die-gefesselte-phantasie.xml,63138,63162,lacht verzweiflungsvoll.,negative,emotions of fear,joy
1171,GerDracor/raimund-die-gefesselte-phantasie.xml,63163,63170,Hahaha!,positive,emotions of joy,joy
1172,GerDracor/raimund-die-gefesselte-phantasie.xml,63171,63194,Wie dumm als sie lacht.,positive,emotions of joy,anger
1173,GerDracor/raimund-die-gefesselte-phantasie.xml,63195,63210,wie wahnsinnig.,emotional movement,emotional movement,"hate, disgust"
1174,GerDracor/raimund-die-gefesselte-phantasie.xml,63211,63268,"Einst war ein goldnes Vögelein, Das nannt sich Phantasie.",positive,emotions of joy,joy
1175,GerDracor/raimund-die-gefesselte-phantasie.xml,63269,63316,"Was ist denn das, die phantasiert ja ohne Hitz?",negative,emotional movement,emotional movement
1176,GerDracor/raimund-die-gefesselte-phantasie.xml,63317,63332,fährt wild auf.,emotional movement,emotional movement,anger
1177,GerDracor/raimund-die-gefesselte-phantasie.xml,63333,63351,Ich duld es nicht.,negative,emotions of rejection,anger
1178,GerDracor/raimund-die-gefesselte-phantasie.xml,63352,63383,tunkt ein und schreibt schnell.,emotional movement,emotional movement,emotional movement
1179,GerDracor/raimund-die-gefesselte-phantasie.xml,63384,63402,Nu endlich einmal.,positive,emotions of joy,joy
1180,GerDracor/raimund-die-gefesselte-phantasie.xml,63403,63428,"Ihr Blitze, stürzt herab.",negative,emotions of fear,emotional movement
1181,GerDracor/raimund-die-gefesselte-phantasie.xml,63429,63451,schreibt schnell nach.,emotional movement,emotional movement,emotional movement
1182,GerDracor/raimund-die-gefesselte-phantasie.xml,63452,63474,Jetzt gehts drauf los.,negative,emotions of rejection,anger
1183,GerDracor/raimund-die-gefesselte-phantasie.xml,63475,63510,Und euren glühenden Kuß – wie oben.,positive,emotions of affection,love
1184,GerDracor/raimund-die-gefesselte-phantasie.xml,63511,63539,"Holla, hast es nicht gsehen.",emotional movement,emotional movement,emotional movement
