,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
244,GerDracor/platen-berengar.xml,14783,14816,So zahl' ich euch mit Fersengeld!,negative,emotions of affection,anger
245,GerDracor/platen-berengar.xml,14817,14839,(Er will entspringen.),positive,emotions of joy,love
246,GerDracor/platen-berengar.xml,14840,14851,(hält ihn).,emotional movement,emotions of affection,emotional movement
247,GerDracor/platen-berengar.xml,14852,14966,"Du gehst von hier nur in mein Burgverließ, Wo Fledermäuse dir im Haare nisten, Und Uhus brüten über deinem Schooß.",negative,emotions of rejection,"hate, disgust"
248,GerDracor/platen-berengar.xml,14967,15009,"Wo nicht, so rüste dich zum Kampf mit mir!",negative,emotions of rejection,fear
249,GerDracor/platen-berengar.xml,15010,15020,Zum Kampf?,emotional movement,emotions of fear,fear
250,GerDracor/platen-berengar.xml,15021,15055,"Zum äußersten, auf Leben oder Tod.",negative,emotions of fear,"hate, disgust"
251,GerDracor/platen-berengar.xml,15056,15082,Auf Leben wäre mir lieber!,positive,emotions of joy,love
252,GerDracor/platen-berengar.xml,15083,15095,Unhöflicher!,negative,emotions of rejection,anger
253,GerDracor/platen-berengar.xml,15096,15194,"So hast du darum nur Entzwei geschlagen deinen Schild, damit Du mir Genugthuung versagen könntest?",negative,emotions of rejection,anger
254,GerDracor/platen-berengar.xml,15195,15280,"Gleichviel, ich werfe meinen Schild von mir, So fechten wir mit ausgeglichnen Waffen.",positive,emotions of rejection,Schadenfreude
255,GerDracor/platen-berengar.xml,15281,15410,"Verzeiht, ich habe ein Gelübde an die heilige Crescentia gethan, binnen Jahresfrist in
            kein Gefecht mich einzulassen.",negative,emotions of suffering,suffering
256,GerDracor/platen-berengar.xml,15411,15482,"Ihr seht selbst, daß ich euch keine Genugthuung geben
            kann.",negative,emotions of suffering,suffering
257,GerDracor/platen-berengar.xml,15483,15509,So stirb von meiner Faust!,negative,emotions of fear,despair
258,GerDracor/platen-berengar.xml,15510,15688,"Und wisse nur, Daß ich in Fechterkünsten Meister bin: Schlag' ich dein Haubt dir ab, so schleudr' ich es Bis an die Sterne des Zodiacus, Daß es im Schaff des Wassermanns ersaufe!",negative,emotions of rejection,"hate, disgust"
259,GerDracor/platen-berengar.xml,15689,15771,"Wißt ihr denn gar nichts, wodurch ich euch mein armseliges Leben abhandeln könnte?",negative,emotions of rejection,despair
260,GerDracor/platen-berengar.xml,15772,15811,Was hast du Glänzendes auf deinem Helm?,positive,emotions of suffering,emotional movement
261,GerDracor/platen-berengar.xml,15812,15893,"Es ist das Armband meiner Braut, das Einzige, was ich euch nicht abtreten könnte.",positive,emotions of affection,love
262,GerDracor/platen-berengar.xml,15894,15906,Das Einz'ge?,positive,emotional movement,emotional movement
