,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
295,GerDracor/tieck-der-gestiefelte-kater.xml,22087,22094,allein.,negative,emotions of suffering,suffering
296,GerDracor/tieck-der-gestiefelte-kater.xml,22095,22199,"Ich begreife gar nicht, warum noch keiner von den Prinzen mein Herz mit Liebe gerührt
              hat.",emotional movement,emotions of affection,love
297,GerDracor/tieck-der-gestiefelte-kater.xml,22200,22568,"Die Warnungen meines Vaters liegen mir immer im Gedächtnis; er ist ein großer
              Fürst, und dabei doch ein guter Vater; mein Glück steht ihm beständig vor Augen; er
              ist vom Volk geliebt, er hat Talente und Reichtümer, er ist sanft wie ein Lamm, aber
              plötzlich kann ihn der wildeste Zorn  Die Prinzessin, Leander, der Hofgelehrte.",negative,emotions of rejection,admiration
298,GerDracor/tieck-der-gestiefelte-kater.xml,22569,22612,"Sie kommen gerade recht, Herr Hofgelehrter.",positive,emotions of joy,joy
299,GerDracor/tieck-der-gestiefelte-kater.xml,22613,22661,Ich bin zu den Befehlen Euer Königlichen Hoheit.,positive,emotions of affection,admiration
300,GerDracor/tieck-der-gestiefelte-kater.xml,22662,22674,Setzen sich.,emotional movement,emotional movement,emotional movement
301,GerDracor/tieck-der-gestiefelte-kater.xml,22675,22717,"Hier ist mein Versuch, ich hab ihn  liest.",positive,emotions of joy,suffering
302,GerDracor/tieck-der-gestiefelte-kater.xml,22718,22728,Trefflich!,positive,emotions of joy,joy
303,GerDracor/tieck-der-gestiefelte-kater.xml,22729,22740,Geistreich!,positive,emotions of joy,emotional movement
304,GerDracor/tieck-der-gestiefelte-kater.xml,22741,22747,– Ach!,negative,emotions of suffering,suffering
305,GerDracor/tieck-der-gestiefelte-kater.xml,22748,22827,"mir ist, als hör ich die mitternächtliche Stunde zwölfe
              schlagen.",negative,emotions of suffering,emotional movement
306,GerDracor/tieck-der-gestiefelte-kater.xml,22828,22859,Wann haben Sie das geschrieben?,emotional movement,emotional movement,emotional movement
307,GerDracor/tieck-der-gestiefelte-kater.xml,22860,22891,"Gestern mittag, nach dem Essen.",negative,emotional movement,emotional movement
308,GerDracor/tieck-der-gestiefelte-kater.xml,22892,22906,Schön gedacht!,positive,emotions of joy,joy
309,GerDracor/tieck-der-gestiefelte-kater.xml,22907,22930,Wahrlich schön gedacht!,positive,emotions of joy,joy
310,GerDracor/tieck-der-gestiefelte-kater.xml,22931,23061,"– Aber, mit gnädigster Erlaubnis; – »Der Mond
              scheint betrübt in  Schon gut, ich will es mir für die Zukunft merken.",negative,emotions of suffering,suffering
311,GerDracor/tieck-der-gestiefelte-kater.xml,23062,23220,"Es ist einfältig, daß einem das
              Dichten so schwer gemacht wird; man kann keine Zeile schreiben, ohne einen
              Sprachfehler zu machen.",negative,emotions of suffering,suffering
312,GerDracor/tieck-der-gestiefelte-kater.xml,23221,23258,Das ist der Eigensinn unsrer Sprache.,negative,emotions of rejection,"hate, disgust"
313,GerDracor/tieck-der-gestiefelte-kater.xml,23259,23305,Sind die Gefühle nicht zart und fein gehalten?,positive,emotions of affection,love
314,GerDracor/tieck-der-gestiefelte-kater.xml,23306,23349,"Unbeschreiblich, o so – wie soll ich sagen?",emotional movement,emotions of suffering,emotional movement
