,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
846,GerDracor/weissenthurn-welche-ist-die-braut.xml,47868,47909,"Hier wird aufgezogen, dann sagt Blümlein.",positive,emotions of joy,joy
847,GerDracor/weissenthurn-welche-ist-die-braut.xml,47910,47973,"Ja meine Vortreffliche, reden Sie – Sie war eine Wirthstochter.",positive,emotions of affection,admiration
848,GerDracor/weissenthurn-welche-ist-die-braut.xml,47974,48007,Darum speiset man so gut bey ihr.,positive,emotions of affection,joy
849,GerDracor/weissenthurn-welche-ist-die-braut.xml,48008,48041,Ihr erster Mann war Amtschreiber.,positive,emotions of affection,suffering
850,GerDracor/weissenthurn-welche-ist-die-braut.xml,48042,48055,Um Vergebung!,negative,emotional movement,suffering
851,GerDracor/weissenthurn-welche-ist-die-braut.xml,48056,48106,"meine Mutter war bey der Hochzeit, er war Advocat.",positive,emotions of affection,joy
852,GerDracor/weissenthurn-welche-ist-die-braut.xml,48107,48149,"Der zweyte Officier, den habe ich gekannt.",positive,emotions of affection,anger
853,GerDracor/weissenthurn-welche-ist-die-braut.xml,48150,48234,"Nachdem sie beyde zu Tode disputirt, nahm
              sie den reichen Kornhändler.",positive,emotions of affection,friendship
854,GerDracor/weissenthurn-welche-ist-die-braut.xml,48235,48265,Darauf wurde das Brot kleiner.,negative,emotions of suffering,suffering
855,GerDracor/weissenthurn-welche-ist-die-braut.xml,48266,48302,Sie trug goldne Ähren auf dem Kopfe.,positive,emotions of joy,admiration
856,GerDracor/weissenthurn-welche-ist-die-braut.xml,48303,48369,"Und als auch der ins Land der Ruhe ging, nahm sie den alten Baron.",positive,emotions of suffering,love
857,GerDracor/weissenthurn-welche-ist-die-braut.xml,48370,48419,Jetzt gibt sie es hoch – Spricht von ihren Ahnen.,positive,emotions of joy,admiration
858,GerDracor/weissenthurn-welche-ist-die-braut.xml,48420,48426,lacht.,positive,emotions of joy,joy
859,GerDracor/weissenthurn-welche-ist-die-braut.xml,48427,48458,Die hängen wohl in der Schenke?,emotional movement,emotions of rejection,emotional movement
860,GerDracor/weissenthurn-welche-ist-die-braut.xml,48459,48519,"Sie ist immer prächtig gekleidet, aber ohne allen Geschmack.",negative,emotions of rejection,"hate, disgust"
861,GerDracor/weissenthurn-welche-ist-die-braut.xml,48520,48553,Und ohne Rücksicht auf ihr Alter.,negative,emotions of rejection,"hate, disgust"
862,GerDracor/weissenthurn-welche-ist-die-braut.xml,48554,48585,Nun sie kann so alt nicht seyn.,negative,emotions of affection,suffering
863,GerDracor/weissenthurn-welche-ist-die-braut.xml,48586,48595,schreyen.,negative,emotions of rejection,fear
864,GerDracor/weissenthurn-welche-ist-die-braut.xml,48596,48600,Was?,emotional movement,emotional movement,emotional movement
865,GerDracor/weissenthurn-welche-ist-die-braut.xml,48601,48611,nicht alt?,emotional movement,emotional movement,emotional movement
866,GerDracor/weissenthurn-welche-ist-die-braut.xml,48612,48715,"ist bey diesen Reden, die alle sagen, stille, sie sitzt auf dem Sopha neben der
              Baroninn.",emotional movement,emotional movement,emotional movement
867,GerDracor/weissenthurn-welche-ist-die-braut.xml,48716,48783,"Auch Waldberg und Grünau sind von dem, was alle sagen, ausgenommen.",negative,emotions of joy,joy
868,GerDracor/weissenthurn-welche-ist-die-braut.xml,48784,48805,Ich halte sie für 35.,positive,emotions of affection,love
869,GerDracor/weissenthurn-welche-ist-die-braut.xml,48806,48827,Und das hat sie kaum.,negative,emotions of suffering,suffering
870,GerDracor/weissenthurn-welche-ist-die-braut.xml,48828,48833,Kaum?,emotional movement,emotional movement,emotional movement
871,GerDracor/weissenthurn-welche-ist-die-braut.xml,48834,48859,"um Vergebung, sie hat 45.",negative,emotions of suffering,suffering
872,GerDracor/weissenthurn-welche-ist-die-braut.xml,48860,48871,"Mehr, mehr.",negative,emotions of rejection,emotional movement
873,GerDracor/weissenthurn-welche-ist-die-braut.xml,48872,48891,48 und noch drüber.,positive,emotions of suffering,suffering
874,GerDracor/weissenthurn-welche-ist-die-braut.xml,48892,48926,"Fünfzig, sie ist über die fünfzig.",emotional movement,emotions of suffering,emotional movement
875,GerDracor/weissenthurn-welche-ist-die-braut.xml,48927,48954,Das sieht man ihr nicht an.,negative,emotions of affection,compassion
876,GerDracor/weissenthurn-welche-ist-die-braut.xml,48955,48980,"Nein, sie ist conservirt.",negative,emotions of affection,emotional movement
877,GerDracor/weissenthurn-welche-ist-die-braut.xml,48981,49019,Sie verkleistert die Furchen der Zeit.,negative,emotions of suffering,"hate, disgust"
878,GerDracor/weissenthurn-welche-ist-die-braut.xml,49020,49049,Sie legt fingerdick Roth auf.,positive,emotional movement,love
879,GerDracor/weissenthurn-welche-ist-die-braut.xml,49050,49059,Und Weiß.,negative,emotions of suffering,suffering
880,GerDracor/weissenthurn-welche-ist-die-braut.xml,49060,49099,Auch die Purpurlippen lassen die Farbe.,positive,emotions of suffering,suffering
881,GerDracor/weissenthurn-welche-ist-die-braut.xml,49100,49108,schnell.,emotional movement,emotional movement,emotional movement
882,GerDracor/weissenthurn-welche-ist-die-braut.xml,49109,49129,"Nein, die sind echt!",positive,emotions of affection,emotional movement
883,GerDracor/weissenthurn-welche-ist-die-braut.xml,49130,49135,Echt?,emotional movement,emotional movement,emotional movement
884,GerDracor/weissenthurn-welche-ist-die-braut.xml,49136,49163,Darauf wollte ich schwören.,negative,emotions of affection,admiration
885,GerDracor/weissenthurn-welche-ist-die-braut.xml,49164,49183,Aber nicht sterben.,negative,emotions of suffering,despair
886,GerDracor/weissenthurn-welche-ist-die-braut.xml,49184,49204,"Nein, sterben nicht.",negative,emotions of fear,despair
887,GerDracor/weissenthurn-welche-ist-die-braut.xml,49205,49231,Sie wären auch gewiß todt.,negative,emotions of fear,despair
888,GerDracor/weissenthurn-welche-ist-die-braut.xml,49232,49272,"Ich hätte auch geglaubt, sie wären echt.",positive,emotions of affection,love
889,GerDracor/weissenthurn-welche-ist-die-braut.xml,49273,49314,O euch Männern kann man viel weis machen.,negative,emotions of rejection,anger
890,GerDracor/weissenthurn-welche-ist-die-braut.xml,49315,49333,"Ja, das weiß Gott!",negative,emotions of fear,fear
891,GerDracor/weissenthurn-welche-ist-die-braut.xml,49334,49504,"Ich wollte, ich hätte mir seit gestern Abend das Gesicht nicht gewaschen, so könnten
              Sie die Purpurlippen der Baroninn Fenchel noch auf meinen Wangen sehen.",positive,emotions of suffering,suffering
892,GerDracor/weissenthurn-welche-ist-die-braut.xml,49505,49521,Wie ging das zu?,emotional movement,emotional movement,emotional movement
893,GerDracor/weissenthurn-welche-ist-die-braut.xml,49522,49614,"Erzählen Sie doch – Sie gab mir einen Kuß, weil ich ihr den Kalender von Kotzebue geschickt.",positive,emotions of affection,love
894,GerDracor/weissenthurn-welche-ist-die-braut.xml,49615,49650,"Gott
              verzeihe es mir!",negative,emotions of suffering,love
895,GerDracor/weissenthurn-welche-ist-die-braut.xml,49651,49707,"aber ich glaube gar, die alte Dame will Komödie spielen.",positive,emotions of rejection,Schadenfreude
896,GerDracor/weissenthurn-welche-ist-die-braut.xml,49708,49715,lachen.,positive,emotions of joy,joy
897,GerDracor/weissenthurn-welche-ist-die-braut.xml,49716,49732,Warum nicht gar!,negative,emotions of rejection,emotional movement
898,GerDracor/weissenthurn-welche-ist-die-braut.xml,49733,49769,Die scherzhafte Frau in der Beichte.,positive,emotions of joy,Schadenfreude
899,GerDracor/weissenthurn-welche-ist-die-braut.xml,49770,49798,Oder den kleinen Declamator.,negative,emotions of joy,anger
900,GerDracor/weissenthurn-welche-ist-die-braut.xml,49799,49837,Oder die kleine hübsche Putzmacherinn.,positive,emotions of joy,admiration
901,GerDracor/weissenthurn-welche-ist-die-braut.xml,49838,49845,lachen.,positive,emotions of joy,joy
902,GerDracor/weissenthurn-welche-ist-die-braut.xml,49846,49867,Der kauft niemand ab.,negative,emotions of rejection,anger
903,GerDracor/weissenthurn-welche-ist-die-braut.xml,49868,49899,Aber wie ging es mit dem Kusse?,positive,emotions of affection,love
904,GerDracor/weissenthurn-welche-ist-die-braut.xml,49900,49918,"Ja, mit dem Kusse?",positive,emotions of affection,love
905,GerDracor/weissenthurn-welche-ist-die-braut.xml,49919,49993,Den trug ich zu aller Welt Spectakel den ganzen Abend auf der Wange herum.,positive,emotions of affection,Schadenfreude
906,GerDracor/weissenthurn-welche-ist-die-braut.xml,49994,50149,"Als man
              mich endlich darauf aufmerksam machte, wollte ich ihn weg wischen, aber die Beitze war
              von so guter Qualität – schnell.",negative,emotions of rejection,anger
907,GerDracor/weissenthurn-welche-ist-die-braut.xml,50150,50167,Wo kauft man sie?,emotional movement,emotional movement,emotional movement
908,GerDracor/weissenthurn-welche-ist-die-braut.xml,50168,50178,außer Frl.,negative,emotions of rejection,anger
909,GerDracor/weissenthurn-welche-ist-die-braut.xml,50179,50186,Impfen.,negative,emotions of rejection,anger
910,GerDracor/weissenthurn-welche-ist-die-braut.xml,50187,50215,Es ist eine Französinn hier.,negative,emotions of rejection,joy
911,GerDracor/weissenthurn-welche-ist-die-braut.xml,50216,50247,Sie wohnt in der grünen Straße.,negative,emotions of rejection,"hate, disgust"
912,GerDracor/weissenthurn-welche-ist-die-braut.xml,50248,50313,"Die hat schlechte Waare, denn sie ist schon über zehn Jahre hier.",negative,emotions of rejection,anger
913,GerDracor/weissenthurn-welche-ist-die-braut.xml,50314,50376,"Aber Madam Clairon,
              erst vier Monathe aus Paris.",emotional movement,emotions of suffering,suffering
914,GerDracor/weissenthurn-welche-ist-die-braut.xml,50377,50390,Wo wohnt die?,emotional movement,emotional movement,emotional movement
915,GerDracor/weissenthurn-welche-ist-die-braut.xml,50391,50433,"In der Herrengasse, in ihrem eignen Hause.",negative,emotions of rejection,anger
916,GerDracor/weissenthurn-welche-ist-die-braut.xml,50434,50468,In vier Monathen so viel verdient?,positive,emotions of rejection,emotional movement
917,GerDracor/weissenthurn-welche-ist-die-braut.xml,50469,50510,mit lauter Purpurlippen ein Haus gekauft?,positive,emotions of joy,emotional movement
918,GerDracor/weissenthurn-welche-ist-die-braut.xml,50511,50530,Alles läuft zu ihr.,emotional movement,emotions of affection,joy
