,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,Platz vor dem Palast des Bassa am Ufer des Meers.,0,49,stage_direction,1,0,pre_scene,,,,,no_annotation,K,,1782.0,no_annotation,no_annotation
1,1,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,allein.,0,7,stage_direction,1,1,speech_part,,#belmonte,1.0,MALE,no_annotation,K,,1782.0,no_annotation,no_annotation
2,2,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,"
              Hier soll ich dich dann sehen,
              Konstanze!",0,70,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,joy,K,,1782.0,positive,emotions of pleasure
3,3,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,dich mein Glück!,71,87,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,joy,K,,1782.0,positive,emotions of pleasure
4,4,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,Laß Himmel es geschehen!,102,126,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,no_annotation,K,,1782.0,no_annotation,no_annotation
5,5,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,Gieb mir die Ruh zurück!,141,165,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,being moved,K,,1782.0,being moved,being moved
6,6,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,"Ich duldete der Leiden
              O Liebe!",180,225,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,suffering,K,,1782.0,negative,emotions of suffering and empathy
7,7,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,allzuviel!,226,236,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,no_annotation,K,,1782.0,no_annotation,no_annotation
8,8,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,"Schrak mir dafür nun Freuden
              Und bringe mich ans Ziel.",251,319,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,joy,K,,1782.0,positive,emotions of pleasure
9,9,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,Aber wie soll ich in den Palast kommen?,0,39,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,no_annotation,K,,1782.0,no_annotation,no_annotation
10,10,GerDracor/stephanie-die-entfuehrung-aus-dem-serail.xml,– wie sie sehen?,40,56,character_speech,1,1,,BELMONTE,#belmonte,1.0,MALE,no_annotation,K,,1782.0,no_annotation,no_annotation
