,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
0,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,0,78," Meine sehr werthen Herren und Frauen, Nach Stand und Würden, wie Sie sind da!",positive,emotions of affection,admiration
1,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,79,109,Willkommen zu unsrer Kommödia.,positive,emotions of joy,anger
2,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,110,522,"Werden gar herrliche Sachen hier schauen, Die nicht gewest, sint unser Planete Am Schöpfungstag, wie am Spieß gestekt, Hurliburli um seine Axe sich drehte; Und all den Kram, den wir oben da sehn: Die liebe Sonne, und die Sternlein gar schön, Das alte Chaos ausgehekt; Sint Adam und Madam Eva dazu Verführt vom schwarzen Höllenbubu Am Baum der Erkänntniß sich dikk gegessen, Und sich die Sünde am Leibe gefressen.",positive,emotions of joy,joy
3,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,523,711,"Hätt unser erstes Elternpaar Nicht gebissen in'n fatalen Apfel gar: Säßen wir noch all im Paradiessen, Wären nicht so gewaltig besch-ssen, Und ich würde nicht den Hanswurst spielen müssen!",negative,emotions of suffering,suffering
4,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,713,748,Sind herrliche Dinge zu schauen da.,positive,emotions of joy,joy
5,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,749,868,"Ist bald der Schauplaz in Oesterreich, Bald in der Turkei, bald auf dem wildem Meere; Und bald an allen Orten zugleich.",positive,emotions of joy,joy
6,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,869,1100,"So was wird dem Genie nicht schwere, Kommen die Helden in grosser Fahr, Sind drin Duelle und allerlei Mord und Spektakel und Mezelei; Was nur könt geschehn in einem Jahr: Das ist hier alles in einen Akt Zusammengeknätet und gepakt.",positive,emotions of rejection,joy
7,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,1101,1180,"Wer sich drüber aufhält, der ist fürwahr Fürs werthe Publikum gesagt, ein Narr.",negative,emotions of rejection,"hate, disgust"
8,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,1181,1233,Machts doch der  Und der  (Sagen's ja alle Kritici!),negative,emotions of rejection,anger
9,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,1234,1747,"Mischt in seinem Schauspiel, wie Heksel und Stroh, Ziegeuner uud Reitknechte, Pfaffen und Helden, Lassen sich auch – mit Ehren zu melden – Die Helden im Arsch lekken, wie solches gar schön Im  Und da nun alles Herr Göthen kopiret Und alle Völker, von Sachsen an Wie sie da wohnen, in Braunschweig, und Hamburg, Berlin, Lübek, Stralsund, Und alle Völker vom Flusse Mayn Zur Donau, und von der Weser zum Rhein Den Narr'n an ihm gefressen ha'n –  Und alles was schreibt ihn imitiret: So wird er auch von uns kopiret.",negative,emotions of rejection,"hate, disgust"
10,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,1748,1789,"Ist's nicht Natur, wer kehret sich daran?",negative,emotions of rejection,"hate, disgust"
11,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,1790,1905,"Hat's doch der große Göthe gethan – Und das ist doch nun einmal der Wunderman, Den alles mit ofnem Maule schaut an.",positive,emotions of joy,"hate, disgust"
12,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,1906,2011,"Werden also meine Herren und Frauen Ein Schauspiel  Wird darin gescheiskerlt, geschwerenoth't und gekakt.",negative,emotions of rejection,Schadenfreude
13,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,2012,2043,Es folgt nunmehr der erste Akt.,positive,emotional movement,emotional movement
14,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,2044,2171,"Eine Wiese vor Salzburg, ein klarer Bach in dem sich Hanswurst badet, am Ufer liegt
            sein Wams und sein Pritschholz.",positive,emotions of rejection,joy
15,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,2172,2248,"Die Sonne scheint, man hört Mükken sumsen, und Frösche
              quaken.",positive,emotions of joy,joy
16,GerDracor/schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,2249,2259,im Wasser.,negative,emotions of fear,emotional movement
