,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
0,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,0,411,"  Der annotierte Datenbestand der Digitalen Bibliothek inklusive Metadaten sowie
                                   davon einzeln zugängliche Teile sind eine Abwandlung des Datenbestandes von
                                   www.editura.de durch TextGrid und werden unter der Lizenz Creative Commons
                                   Namensnennung 3.0 Deutschland Lizenz (by-Nennung TextGrid) veröffentlicht.",positive,emotions of joy,admiration
1,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,412,621,"Die
                                   Lizenz bezieht sich nicht auf die der Annotation zu Grunde liegenden
                                   allgemeinfreien Texte (Siehe auch Punkt 2 der Lizenzbestimmungen).",negative,emotions of joy,"hate, disgust"
2,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,683,721,"FRIDBERT, DER MANN  geht ein vnd sagt.",positive,emotional movement,emotional movement
3,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,722,761,Ich lig stets mit meint Weib zu strauß.,positive,emotions of suffering,suffering
4,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,762,1051,"Drumb bleib ich nit viel in dem Hauß, Nimm mich weng an vmb das Haußhaltn, Sonder ich befilchs meiner Altn Vnd gehe dieweil dafür spacirn, Wie mich thnu mein gut Gesellen führn; Dann ein böß vnd sehr eyferets Weib Kränckt eim Mann das Hertz in dem Leib, Macht jhn verdroßn zu allen dingen.",negative,emotions of suffering,anger
5,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1052,1164,"Gleichwol ich thu sie darzu bringen Vnd thu in frembden Kuchen naschen, Dardurch mir offt leer wird die Taschen.",negative,emotions of suffering,suffering
6,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1165,1205,"Was ich hett, thet ich lengst einbiegen.",negative,emotions of suffering,suffering
7,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1206,1246,Ietzt muß mein Weib das jhr herschiesen.,negative,emotions of rejection,anger
8,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1247,1281,Ihr Ring vnd Kleinot ich angreiff.,negative,emotions of rejection,fear
9,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1282,1357,Das verschmutzt wie am Zaun der Reiff; Dann Buln vnd Trincken zusamm kehrn.,negative,emotions of rejection,"hate, disgust"
10,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1358,1419,"Wer bulen wil vnd darzu zehrn, Der muß ein vollen Säckel hon.",negative,emotions of rejection,Schadenfreude
11,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1420,1620,"Nun wolt ich gern lasen davon, So reuhen mich meine Bulfrauen, 
                                  Deßgleichen mein Zechgsellen gut, Mit den ich hett offt guten muth, Die ich waarlich nicht kan begebn.",negative,emotions of joy,joy
12,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1621,1658,"Wolt lieber, daß ich nicht thet lebn.",negative,emotions of suffering,suffering
13,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1659,1730,"Drumb such ichs, wo ich s glasn hab, Vnd speiß mein Weib mit Worten ab.",negative,emotions of rejection,"hate, disgust"
14,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1731,1766,"Potz marter, dort kommt sie herein.",negative,emotions of suffering,"hate, disgust"
15,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1767,1803,Ich solt vor lengst weg gangen sein.,negative,emotions of fear,fear
16,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1842,1867,geht ein vnd sagt zornig.,negative,emotions of rejection,anger
17,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1868,1901,"Junckherr, wo wilt so frü hinauß?",emotional movement,emotions of rejection,emotional movement
18,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1902,1970,Dich brennt gar hart an Arß das Hauß Vnd sauffest dich vol alle Tag.,negative,emotions of suffering,suffering
19,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,1971,2041,"Meinst du, daß es dein gut ertrag, Das du vorhin schon thest verzehrn?",negative,emotions of joy,suffering
20,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2042,2121,"Oder wilt du dich feürent nehrn Mit Essen, Trincken vnd Bulweiben, So sag mirs!",negative,emotions of rejection,anger
21,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2122,2148,wie lang wilt dus treiben?,negative,emotions of rejection,anger
22,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2149,2221,Denn dein Haubtgut mit sammt dem Gwin Hast du verschwendet schon vorhin.,negative,emotions of rejection,suffering
23,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2222,2264,Wie viel Gelts hast auff Zins auffgnommen!,negative,emotions of affection,anger
24,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2265,2340,"Ietzt wird wider der Haußzinß kommen, Dann folgt die Losung kürtzlich nach.",negative,emotions of joy,Schadenfreude
25,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2341,2411,"Auch hast du mir verkaufft die Tag Meinen schönsten Ring, den ich het.",positive,emotions of affection,love
26,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2412,2477,Der Haußrat auch gemach weg geht Vnd ich muß da an Klauen saugen.,negative,emotions of rejection,anger
27,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2478,2769,"Drumm sag ich dirs hie vnter t' Augen: Wilt du von den ding nicht auffhörn, So werd ich das rauch herauß kehrn Vnd dich vor einen Raht verklagn Vnd wil eben nicht darnach fragn, Wenn man dich schon ins Loch nein steckt Vnd dich drinn mit dem Hencker streckt Oder dich streicht mit Ruten auß.",negative,emotions of rejection,anger
28,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2808,2813,sagt.,negative,emotions of rejection,anger
29,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2814,2847,Der Teufel bleib bey dir im Hauß!,negative,emotions of rejection,anger
30,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,2889,3041,"Du kanst nichts, dann zancken vnd gronen Vnd hest ein guten Prediger gebn, Der straffen könd ander Leut Lebn, Vnd heltst doch dich selbst nicht darnach.",negative,emotions of rejection,anger
31,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,3042,3208,"Kifferbeiß wachsen mir all Tag In meinem Hauß in allen Gmachen; Die bewegen mich nicht zu lachen, Aber gar wol zu vngedult 
                                     sagt.",negative,emotions of suffering,suffering
32,TextGrid/-Wie_einem_Weib_jhr_eygner_Mann_verkuppelt_wird.xml,3209,3243,"Du loser Mann, gib mir die schult!",negative,emotions of rejection,anger
