,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
0,GerDracor/goethe-die-mitschuldigen.xml,0,108," Das Theater ist geteilt, der Hauptteil stellt das Zimmer Alcests, der kleinere einen
          Alkoven vor.",emotional movement,emotional movement,emotional movement
1,GerDracor/goethe-die-mitschuldigen.xml,109,448,"in einem Domino, den Hut auf, die Maske vorm Gesicht, ohne Schuhe, kömmt ganz leise
            zu einer Seitentüre herein, leuchtet vorsichtig mit einer Blendlaterne umher; da er
            sieht, daß alles still ist, kömmt er mit leisen Schritten hervor ans Theater, tut die
            Maske und den Hut ab und wischt sich das Gesicht.",negative,emotional movement,suffering
2,GerDracor/goethe-die-mitschuldigen.xml,449,562,"Zum Leben braucht's nicht just, daß man so tapfer ist, Man kömmt auch durch die Welt mit Schleichen und mit List.",positive,emotions of joy,admiration
3,GerDracor/goethe-die-mitschuldigen.xml,563,666,"Der eine geht euch hin, bewaffnet mit Pistolen, Sich einen Sack voll Geld, vielleicht den Tod zu holen.",negative,emotions of rejection,"hate, disgust"
4,GerDracor/goethe-die-mitschuldigen.xml,667,693,Und ruft: »Den Beutel her!,negative,emotions of fear,anger
5,GerDracor/goethe-die-mitschuldigen.xml,694,698,Her!,negative,emotions of rejection,emotional movement
6,GerDracor/goethe-die-mitschuldigen.xml,699,779,"ohn euch viel zu sperrn!« Mit so gelaßnem Blut, als spräch er: Prost, ihr Herrn!",positive,emotions of joy,anger
7,GerDracor/goethe-die-mitschuldigen.xml,780,1132,"Ein andrer zieht herum, mit zauberischen Händen Und Volten, wie der Blitz, die Uhren zu entwenden; Und wenn ihr's haben wollt, er sagt euch ins Gesicht:  Mich machte die Natur nun freilich viel geringer, Ein allzu leichtes Herz und gar zu plumpe Finger Gab mir die Stiefmama; das ist nun sehr betrübt Für einen, der nichts hat und der doch alles liebt.",negative,emotions of suffering,suffering
8,GerDracor/goethe-die-mitschuldigen.xml,1133,1286,"Verstünd ich mich nicht drauf, ein bißchen aufzupassen Und die Gelegenheit beim Kragen anzufassen, Der Durst verjagte mich von Wirtschaft, Frau und Haus.",negative,emotions of suffering,suffering
9,GerDracor/goethe-die-mitschuldigen.xml,1287,1311,Er gebt herum und sucht.,negative,emotions of rejection,emotional movement
10,GerDracor/goethe-die-mitschuldigen.xml,1312,1362,"Ich kann so sachte gehn, vor mir läuft keine Maus.",negative,emotional movement,admiration
11,GerDracor/goethe-die-mitschuldigen.xml,1363,1471,"Mein Schwiegervater meint, ich sei die Nacht zum Balle, Das glaubt auch meine Frau, und ich betrüg sie alle.",negative,emotions of rejection,anger
12,GerDracor/goethe-die-mitschuldigen.xml,1472,1545,Er findet die Schatulle auf dem Tisch und zieht Schlüssel aus der Tasche.,negative,emotions of rejection,emotional movement
13,GerDracor/goethe-die-mitschuldigen.xml,1546,1571,"Habt Dank, ihr Dietriche!",negative,emotions of joy,joy
14,GerDracor/goethe-die-mitschuldigen.xml,1572,1601,Ihr helft mir durch die Welt!,positive,emotions of affection,joy
15,GerDracor/goethe-die-mitschuldigen.xml,1602,1655,"Durch euch erlang ich ihn, den großen Dietrich, Geld!",positive,emotions of joy,joy
16,GerDracor/goethe-die-mitschuldigen.xml,1656,1677,Indem er aufschließt.,negative,emotions of rejection,anger
17,GerDracor/goethe-die-mitschuldigen.xml,1678,1704,Wie ist nicht alles still!,emotional movement,emotions of suffering,emotional movement
18,GerDracor/goethe-die-mitschuldigen.xml,1705,1788,"Alcest ist nicht zu Hause; Er schmaust, da ich ihm hier die schönen Taler schmause.",positive,emotions of rejection,joy
19,GerDracor/goethe-die-mitschuldigen.xml,1789,1812,Die Schatulle geht auf.,positive,emotions of joy,joy
20,GerDracor/goethe-die-mitschuldigen.xml,1813,1818,Brav!,positive,emotions of joy,joy
21,GerDracor/goethe-die-mitschuldigen.xml,1819,1833,Schön gemünzt!,positive,emotions of joy,joy
22,GerDracor/goethe-die-mitschuldigen.xml,1834,1842,So viel!,negative,emotional movement,emotional movement
23,GerDracor/goethe-die-mitschuldigen.xml,1843,1863,O das ist eine Lust!,positive,emotions of joy,joy
24,GerDracor/goethe-die-mitschuldigen.xml,1864,1918,"Die Tasche schwillt von Geld, von Freuden meine Brust.",positive,emotions of joy,joy
25,GerDracor/goethe-die-mitschuldigen.xml,1919,1943,Wenn es nicht Angst ist.,negative,emotions of fear,fear
26,GerDracor/goethe-die-mitschuldigen.xml,1944,1954,Er horcht.,emotional movement,emotional movement,emotional movement
27,GerDracor/goethe-die-mitschuldigen.xml,1955,1961,Still!,negative,emotional movement,emotional movement
28,GerDracor/goethe-die-mitschuldigen.xml,1962,1967,Nein!,emotional movement,emotions of rejection,emotional movement
29,GerDracor/goethe-die-mitschuldigen.xml,1968,2010,"Pfui, ihr feigen Glieder, Was zittert ihr!",negative,emotions of rejection,"hate, disgust"
30,GerDracor/goethe-die-mitschuldigen.xml,2011,2029,Er fährt zusammen.,emotional movement,emotional movement,emotional movement
31,GerDracor/goethe-die-mitschuldigen.xml,2030,2036,Horch!,emotional movement,emotional movement,emotional movement
32,GerDracor/goethe-die-mitschuldigen.xml,2037,2044,Nichts!,negative,emotional movement,emotional movement
33,GerDracor/goethe-die-mitschuldigen.xml,2045,2071,Er macht die Schatulle zu.,negative,emotions of rejection,suffering
34,GerDracor/goethe-die-mitschuldigen.xml,2072,2078,Genug!,negative,emotions of rejection,anger
35,GerDracor/goethe-die-mitschuldigen.xml,2079,2087,Nun gut!,negative,emotions of rejection,anger
36,GerDracor/goethe-die-mitschuldigen.xml,2088,2129,"Er will gehn, erschrickt und steht still.",negative,emotions of fear,fear
37,GerDracor/goethe-die-mitschuldigen.xml,2130,2143,Schon wieder?,emotional movement,emotional movement,emotional movement
38,GerDracor/goethe-die-mitschuldigen.xml,2144,2169,Es geht was auf dem Gang.,emotional movement,emotional movement,emotional movement
39,GerDracor/goethe-die-mitschuldigen.xml,2170,2198,Es geht doch sonst nicht um.,negative,emotions of suffering,emotional movement
40,GerDracor/goethe-die-mitschuldigen.xml,2199,2256,Der Teufel hat vielleicht sein Spiel; das Spiel wär dumm.,negative,emotions of rejection,"hate, disgust"
41,GerDracor/goethe-die-mitschuldigen.xml,2257,2274,Ist's eine Katze?,emotional movement,emotional movement,emotional movement
42,GerDracor/goethe-die-mitschuldigen.xml,2275,2310,"Nein, das geht nicht wie ein Kater.",negative,emotions of rejection,"hate, disgust"
43,GerDracor/goethe-die-mitschuldigen.xml,2311,2341,"Geschwind, es dreht am Schloß.",emotional movement,emotional movement,emotional movement
44,GerDracor/goethe-die-mitschuldigen.xml,2342,2397,Er springt in den Alkoven und sieht durch die Vorhänge.,emotional movement,emotional movement,emotional movement
45,GerDracor/goethe-die-mitschuldigen.xml,2398,2404,Behüt!,negative,emotions of rejection,suffering
46,GerDracor/goethe-die-mitschuldigen.xml,2405,2425,mein Schwiegervater!,emotional movement,emotional movement,emotional movement
47,GerDracor/goethe-die-mitschuldigen.xml,2426,2548,"Der Wirt kömmt im Schlafrock, der Nachtmütze und Pantoffeln mit einem Wachsstock
          furchtsam zur Nebentüre herein.",negative,emotions of fear,fear
48,GerDracor/goethe-die-mitschuldigen.xml,2549,2577,"Söller im Alkoven, horchend.",emotional movement,emotional movement,emotional movement
49,GerDracor/goethe-die-mitschuldigen.xml,2578,2627,Es ist ein närrisch Ding um ein empfindlich Blut!,negative,emotions of suffering,"hate, disgust"
50,GerDracor/goethe-die-mitschuldigen.xml,2628,2679,"Es klopft, wenn man auch nur halbweg was Böses tut.",emotional movement,emotions of suffering,emotional movement
51,GerDracor/goethe-die-mitschuldigen.xml,2680,2733,Dächt ich nicht aus dem Brief was Wichtiges zu holen!,negative,emotions of rejection,anger
52,GerDracor/goethe-die-mitschuldigen.xml,2734,2759,Er steckt' ihn eilig ein.,negative,emotions of suffering,emotional movement
53,GerDracor/goethe-die-mitschuldigen.xml,2760,2783,Er kam gewiß aus Polen.,negative,emotions of rejection,"hate, disgust"
54,GerDracor/goethe-die-mitschuldigen.xml,2784,2833,"Den, der was Neues liebt, plagt jeder Aufenthalt.",negative,emotions of suffering,suffering
55,GerDracor/goethe-die-mitschuldigen.xml,2834,2880,"Das Neuste, das man hört, ist immer monatsalt.",positive,emotions of joy,anger
56,GerDracor/goethe-die-mitschuldigen.xml,2881,3089,"In Strümpfen, wie ich bin, ritt ich wahrhaftig weiter Als bis zum Tartar Cham, eh der verdammte Reuter Von Altona hierher mit seinem Pferde kriecht, Und wenn man's recht besieht, noch gar sein Stückchen lügt.",negative,emotions of rejection,joy
57,GerDracor/goethe-die-mitschuldigen.xml,3090,3107,Er sucht überall.,negative,emotions of rejection,"hate, disgust"
58,GerDracor/goethe-die-mitschuldigen.xml,3108,3138,"Ich find ihn nicht, den Brief.",emotional movement,emotional movement,emotional movement
59,GerDracor/goethe-die-mitschuldigen.xml,3139,3169,Er kriegt' ihn doch gewißlich.,positive,emotions of joy,joy
60,GerDracor/goethe-die-mitschuldigen.xml,3170,3197,Vielleicht nahm er ihn mit!,negative,emotional movement,Schadenfreude
61,GerDracor/goethe-die-mitschuldigen.xml,3198,3223,Das wäre mir verdrüßlich.,negative,emotions of rejection,anger
62,GerDracor/goethe-die-mitschuldigen.xml,3224,3233,Er sucht.,negative,emotions of fear,emotional movement
63,GerDracor/goethe-die-mitschuldigen.xml,3234,3245,im Alkoven.,negative,emotional movement,suffering
64,GerDracor/goethe-die-mitschuldigen.xml,3246,3266,Du guter alter Narr!,negative,emotions of rejection,anger
65,GerDracor/goethe-die-mitschuldigen.xml,3267,3349,"Ich seh wohl, es hat dich Der Diebs- und Zeitungsgott nicht halb so lieb wie mich.",positive,emotions of affection,love
66,GerDracor/goethe-die-mitschuldigen.xml,3350,3369,Ich find ihn nicht.,emotional movement,emotions of suffering,emotional movement
67,GerDracor/goethe-die-mitschuldigen.xml,3370,3384,Er erschrickt.,emotional movement,emotions of fear,fear
68,GerDracor/goethe-die-mitschuldigen.xml,3385,3391,O Weh!,negative,emotions of suffering,compassion
69,GerDracor/goethe-die-mitschuldigen.xml,3392,3411,Hör ich auch recht?,emotional movement,emotions of joy,anger
70,GerDracor/goethe-die-mitschuldigen.xml,3412,3442,Daneben Im Zimmer – Er horcht.,emotional movement,emotional movement,emotional movement
71,GerDracor/goethe-die-mitschuldigen.xml,3443,3455,erschrocken.,emotional movement,emotions of fear,emotional movement
72,GerDracor/goethe-die-mitschuldigen.xml,3456,3482,Riecht er mich vielleicht?,negative,emotions of rejection,emotional movement
73,GerDracor/goethe-die-mitschuldigen.xml,3483,3527,"Es knistert, eben Als wär's ein Weiberschuh!",positive,emotions of affection,emotional movement
74,GerDracor/goethe-die-mitschuldigen.xml,3528,3536,getrost.,positive,emotions of suffering,joy
75,GerDracor/goethe-die-mitschuldigen.xml,3537,3543,Schuh!,negative,emotions of rejection,anger
76,GerDracor/goethe-die-mitschuldigen.xml,3544,3568,"Nein, das bin ich nicht.",negative,emotions of rejection,joy
77,GerDracor/goethe-die-mitschuldigen.xml,3569,3594,blast den Wachsstock aus.,negative,emotions of fear,anger
78,GerDracor/goethe-die-mitschuldigen.xml,3595,3599,Aus!,negative,emotions of fear,fear
79,GerDracor/goethe-die-mitschuldigen.xml,3600,3620,"Bleibe, wer da will!",negative,emotions of rejection,Schadenfreude
80,GerDracor/goethe-die-mitschuldigen.xml,3621,3629,Geh auf!,positive,emotions of fear,joy
81,GerDracor/goethe-die-mitschuldigen.xml,3630,3774,"Er kann das Schloß in der Eile nicht aufmachen und läßt darüber den Wachsstock
            fallen; endlich stößt er die Türe auf und läuft fort.",negative,emotions of rejection,emotional movement
82,GerDracor/goethe-die-mitschuldigen.xml,3775,3827,"Sophie mit einem Lichte, kömmt zur Haupttüre herein.",emotional movement,emotional movement,emotional movement
83,GerDracor/goethe-die-mitschuldigen.xml,3828,3846,Söller im Alkoven.,emotional movement,emotional movement,emotional movement
84,GerDracor/goethe-die-mitschuldigen.xml,3847,3856,erstaunt.,emotional movement,emotional movement,emotional movement
85,GerDracor/goethe-die-mitschuldigen.xml,3857,3874,Ein Weibsgesicht!,negative,emotions of rejection,"hate, disgust"
86,GerDracor/goethe-die-mitschuldigen.xml,3875,3898,Fast so wie meine Frau.,negative,emotions of affection,love
87,GerDracor/goethe-die-mitschuldigen.xml,3899,3915,Ich hoffe nicht.,negative,emotions of joy,fear
88,GerDracor/goethe-die-mitschuldigen.xml,3916,3963,setzt das Licht auf den Tisch und kömmt hervor.,emotional movement,emotional movement,emotional movement
89,GerDracor/goethe-die-mitschuldigen.xml,3964,3999,Ich bebe Bei dem verwegnen Schritt.,negative,emotions of suffering,emotional movement
90,GerDracor/goethe-die-mitschuldigen.xml,4000,4014,mit Karikatur.,negative,emotions of rejection,anger
91,GerDracor/goethe-die-mitschuldigen.xml,4015,4025,Sie ist's!,positive,emotions of joy,joy
92,GerDracor/goethe-die-mitschuldigen.xml,4026,4043,so wahr ich lebe.,positive,emotions of affection,love
93,GerDracor/goethe-die-mitschuldigen.xml,4044,4065,"Adieu, du armer Kopf!",negative,emotions of suffering,compassion
94,GerDracor/goethe-die-mitschuldigen.xml,4066,4106,"Allein, gesetztenfalls, Ich zeigte mich!",negative,emotions of rejection,suffering
95,GerDracor/goethe-die-mitschuldigen.xml,4107,4116,Und dann!,emotional movement,emotional movement,emotional movement
96,GerDracor/goethe-die-mitschuldigen.xml,4117,4142,"Ja, dann adieu mein Hals.",negative,emotions of suffering,suffering
97,GerDracor/goethe-die-mitschuldigen.xml,4143,4222,"Ja, folgt der Liebe nur; mit freundlichen Gebärden Lockt sie euch anfangs nach.",positive,emotions of affection,love
98,GerDracor/goethe-die-mitschuldigen.xml,4223,4232,wie oben.,negative,emotional movement,anger
99,GerDracor/goethe-die-mitschuldigen.xml,4233,4258,Ich möchte rasend werden!,negative,emotions of rejection,anger
100,GerDracor/goethe-die-mitschuldigen.xml,4259,4274,Und darf nicht.,negative,emotions of rejection,anger
101,GerDracor/goethe-die-mitschuldigen.xml,4275,4373,"Doch wenn ihr einmal den Weg verliert, So führt kein Irrlicht euch so schlimm, als sie euch führt.",negative,emotions of suffering,suffering
102,GerDracor/goethe-die-mitschuldigen.xml,4374,4427,"Gar recht, dir wär ein Sumpf gesünder als das Zimmer.",negative,emotions of rejection,Schadenfreude
103,GerDracor/goethe-die-mitschuldigen.xml,4428,4491,"Bisher ging's ziemlich schlimm, doch es wird täglich schlimmer.",negative,emotions of suffering,suffering
