,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
0,GerDracor/eckartshausen-der-pudelhund.xml,0,22, In the public domain.,negative,emotional movement,emotional movement
1,GerDracor/eckartshausen-der-pudelhund.xml,23,51,"München, bey Joseph Lentner.",negative,emotions of joy,anger
2,GerDracor/eckartshausen-der-pudelhund.xml,52,129,Die Handlung geht vor in dem Schloße des B. Adolphs und der Gegend desselben.,negative,emotions of suffering,suffering
3,GerDracor/eckartshausen-der-pudelhund.xml,130,176,Das Theater stellt eine Gegend des Dorfes vor.,positive,emotions of joy,suffering
4,GerDracor/eckartshausen-der-pudelhund.xml,177,188,Lindenberg.,emotional movement,emotions of rejection,emotional movement
5,GerDracor/eckartshausen-der-pudelhund.xml,189,195,Anton.,emotional movement,emotional movement,emotional movement
6,GerDracor/eckartshausen-der-pudelhund.xml,196,223,"Guten Tag, Herr Lindenberg!",positive,emotions of joy,joy
7,GerDracor/eckartshausen-der-pudelhund.xml,224,266,Für mich sind die guten Tage alle vorüber.,negative,emotions of suffering,joy
8,GerDracor/eckartshausen-der-pudelhund.xml,267,302,"Wünsch' mir eine gute Nacht, Junge!",positive,emotions of joy,joy
9,GerDracor/eckartshausen-der-pudelhund.xml,303,356,"denn ich
            möchte schlafen – ewig schlafen.",negative,emotions of suffering,emotional movement
10,GerDracor/eckartshausen-der-pudelhund.xml,357,378,Schon wieder traurig?,negative,emotions of suffering,suffering
11,GerDracor/eckartshausen-der-pudelhund.xml,379,409,"Ja, traurig, und sehr traurig.",negative,emotions of suffering,suffering
12,GerDracor/eckartshausen-der-pudelhund.xml,410,419,Wahrlich!,positive,emotions of affection,emotional movement
13,GerDracor/eckartshausen-der-pudelhund.xml,420,460,ich habe keine Ursache fröhlich zu seyn.,positive,emotions of joy,joy
14,GerDracor/eckartshausen-der-pudelhund.xml,461,487,"O
            guter Junge!",positive,emotions of affection,joy
15,GerDracor/eckartshausen-der-pudelhund.xml,488,576,"glücklich du, wenn du nicht fühlst – noch glücklicher, wenn du nicht
            liebst.",positive,emotions of joy,joy
16,GerDracor/eckartshausen-der-pudelhund.xml,577,627,"Ach, Liebe macht die Glükseligkeit eines Menschen.",positive,emotions of affection,love
17,GerDracor/eckartshausen-der-pudelhund.xml,628,664,Ohne Liebe könnte Anton nicht leben.,positive,emotions of affection,love
18,GerDracor/eckartshausen-der-pudelhund.xml,677,705,Ich will und ich muß lieben.,positive,emotions of affection,love
19,GerDracor/eckartshausen-der-pudelhund.xml,706,824,"Wenn du lieben willst, so liebe Gott und die Natur, aber keine Geschöpfe, wenn du auf
            Gegenliebe rechnest.",negative,emotions of affection,love
20,GerDracor/eckartshausen-der-pudelhund.xml,825,913,"Du findest auf dieser weiten Erde kein Wesen, das dich mit
            Gegenliebe lohnt.",positive,emotions of affection,love
21,GerDracor/eckartshausen-der-pudelhund.xml,914,961,Feinere Empfindungen sind nicht für diese Welt.,negative,emotions of affection,"hate, disgust"
22,GerDracor/eckartshausen-der-pudelhund.xml,962,975,Weist du was?,negative,emotional movement,anger
23,GerDracor/eckartshausen-der-pudelhund.xml,976,1323,"– Wenn
            du ein Herz hast, so laß dir dieses Herz heraus reißen, zerstückle es in 4 Theile, und
            schicke einen nach Aufgang, den andern nach Untergang, und die beyden andern nach Mittag
            und Mitternacht, und freue dich dann, daß du deines Herzens los geworden bist, denn die
            Menschen werden dich quälen.",negative,emotions of joy,joy
24,GerDracor/eckartshausen-der-pudelhund.xml,1324,1361,"Ah, das will ich wohl bleiben lassen.",negative,emotions of rejection,anger
25,GerDracor/eckartshausen-der-pudelhund.xml,1362,1558,"Wenn du das nicht willst, so wünsch ich dir, daß sich dein Herz in Stein verwandle,
            damit es die Ungerechtigkeiten nicht fühle, mit welchen die Menschen deine Liebe
            lohnen.",positive,emotions of rejection,love
26,GerDracor/eckartshausen-der-pudelhund.xml,1559,1657,"Was ist Ihnen denn wiederfahren, Herr Lindenberg, daß Sie so äußerst aufgebracht
            sind?",negative,emotional movement,emotional movement
27,GerDracor/eckartshausen-der-pudelhund.xml,1658,1670,Aufgebracht!,negative,emotional movement,emotional movement
28,GerDracor/eckartshausen-der-pudelhund.xml,1671,1786,"Da betrügst du dich; aufgebracht bin ich nicht; aber ich leide, und kann
            Niemanden meine Leiden klagen.",negative,emotions of suffering,suffering
29,GerDracor/eckartshausen-der-pudelhund.xml,1787,1969,"Nur die Natur ist theilnehmend an meinem Schmerze;
            mütterlich gütig nimmt sie mein Thränen auf, und ohne Vorwürfe  Aufschreiben will ichs, aber fort dürfen Sie mir nicht.",negative,emotions of suffering,suffering
30,GerDracor/eckartshausen-der-pudelhund.xml,1970,2128,"Wenn unter hundert tausend
            nicht einer ist, der denkt und fühlt, so will ich Ihnen zeigen, daß Sie an mir diesen
            Einen gefunden haben.",positive,emotions of affection,friendship
31,GerDracor/eckartshausen-der-pudelhund.xml,2129,2210,"Ihr Zustand geht mir nahe – so nahe, als wenn er mich selbst
            beträfe.",negative,emotions of suffering,emotional movement
32,GerDracor/eckartshausen-der-pudelhund.xml,2211,2324,"Ich bin ein roher Junge; aber ein gutes Herz habe ich, und vertausche es nicht
            um eines Junkers Herz.",positive,emotions of affection,friendship
33,GerDracor/eckartshausen-der-pudelhund.xml,2325,2373,"– Leiden kann ich kein Geschöpf sehen, das lebt.",negative,emotions of suffering,suffering
34,GerDracor/eckartshausen-der-pudelhund.xml,2374,2520,"– Jüngst saß
            unsers Nachbars Katze auf dem Holz-Stocke; die Sonne schien warm, und das Thier wärmte
            sich im Sonnenscheine.",negative,emotions of joy,joy
35,GerDracor/eckartshausen-der-pudelhund.xml,2521,2616,"Ausgestreckt lag es da, und fühlte wohllüstig die Gutthat der
            erwärmenden Strahlen.",positive,emotions of affection,joy
36,GerDracor/eckartshausen-der-pudelhund.xml,2617,2710,"Ich sah mit inniger Wonne dem Kater zu, und freute mich vom
            Herzen, daß  O Junge!",positive,emotions of joy,joy
37,GerDracor/eckartshausen-der-pudelhund.xml,2711,2728,laß dich umarmen!,positive,emotions of suffering,joy
38,GerDracor/eckartshausen-der-pudelhund.xml,2729,2768,Wer hat dich diese Philosophie gelehrt?,emotional movement,emotions of rejection,emotional movement
39,GerDracor/eckartshausen-der-pudelhund.xml,2769,2832,"in welchem Buche
            hast du diese Grundsätze studiert?",negative,emotional movement,emotional movement
40,GerDracor/eckartshausen-der-pudelhund.xml,2833,3013,"Mit Büchern hab ich mich nie viel aufgehalten, denn ich glaube, es giebt ein großes
            Buch, aus dem alle übrigen Bücher abgeschrieben sind, und dieses Buch ist die Natur.",positive,emotions of rejection,love
