,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
2169,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,87960,87991,Ich hab die Königin erschlagen!,negative,emotions of fear,despair
2170,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,87992,88011,Er eilt zur Leiche.,negative,emotions of fear,fear
2171,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88012,88029,Hast dus gewollt?,negative,emotions of affection,anger
2172,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88030,88145,"– Und dann – weils doch geschehn, Weil uns der Teufel gaukelnd hier genarrt, Um desto heißer nach dem Doppelmörder!",negative,emotions of rejection,suffering
2173,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88146,88186,"Ihm nach, der sie auch tötete, auch sie!",negative,emotions of rejection,"hate, disgust"
2174,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88187,88215,"Laß jetzt die Klage, Bruder!",negative,emotions of suffering,suffering
2175,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88216,88231,Räch dich erst!,negative,emotions of rejection,anger
2176,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88232,88250,Hier ist sein Weg.,positive,emotions of joy,love
2177,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88251,88281,Ich schlacht ihn allen beiden.,negative,emotions of rejection,"hate, disgust"
2178,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88282,88427,"Indem er sich anschickt, den Gang zu betreten, springt die Seitenpforte rechts auf,
            und Herzog Ottos Gefolge dringt bewaffnet herein.",negative,emotions of rejection,fear
2179,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88428,88446,von Ottos Gefolge.,negative,emotions of rejection,fear
2180,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88447,88467,Schützt euren Herrn!,positive,emotions of fear,fear
2181,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88468,88496,Fallt an die frechen Meuter!,negative,emotions of rejection,anger
2182,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88497,88507,umkehrend.,emotional movement,emotions of suffering,suffering
2183,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88508,88524,Du Herrenknecht!,negative,emotions of rejection,"hate, disgust"
2184,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88525,88550,Nachtreter seiner Laster!,negative,emotions of rejection,"hate, disgust"
2185,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88551,88589,"Geh diesesmal voran, zeig ihm den Weg!",positive,emotions of fear,anger
2186,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88591,88634,"Drängt weh sie von der Pforte, ab vom Gang!",negative,emotions of rejection,"hate, disgust"
2187,GerDracor/grillparzer-ein-treuer-diener-seines-herrn.xml,88635,88644,fechtend.,positive,emotions of rejection,fear
