,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
281,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18062,18183,"– Es war ein Ratt im Kellernest, Lebt nur von Fett und Butter, Hätt sich ein Ränzlein angemäst Als wie der Doktor Luther.",negative,emotions of rejection,"hate, disgust"
282,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18184,18279,"Die Köchin hätt ihr Gift gestellt, Da wards so eng ihr in der Welt, Als hätt sie Lieb im Leibe!",negative,emotions of suffering,love
283,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18280,18290,jauchzend.,positive,emotions of joy,joy
284,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18291,18318,Als hätt sie Lieb im Leibe.,positive,emotions of affection,love
285,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18319,18444,"Sie fuhr herum, sie fuhr heraus Und soff aus allen Pfützen, Zernagt, zerkratzt das ganze Haus, Wollt nichts ihr Wüten nützen.",negative,emotions of rejection,"hate, disgust"
286,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18445,18536,"Sie tät so manchen Ängstesprung, Bald hätt das arme Tier genung, Als hätt es Lieb im Leibe.",negative,emotions of fear,love
287,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18537,18563,Als hätt es Lieb im Leibe.,positive,emotions of affection,love
288,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18564,18683,"Sie kam vor Angst am hellen Tag Der Küche zu gelaufen, Fiel an den Herd und zuckt und lag Und tät erbärmlich schnaufen.",negative,emotions of fear,fear
289,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18684,18718,Da lachte die Vergiftrin noch: Ha!,positive,emotions of joy,joy
290,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18719,18779,"sie pfeift auf dem letzten Loch, Als hätt sie Lieb im Leibe.",negative,emotions of rejection,love
291,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18780,18807,Als hätt sie Lieb im Leibe.,positive,emotions of affection,love
292,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18808,18875,Und eine hinlängliche Portion Rattenpulver der Köchin in die Suppe!,negative,emotions of rejection,"hate, disgust"
293,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18876,18958,"Ich bin nit
            mitleidig, aber so eine Ratte könnte einen Stein erbarmen.",negative,emotions of suffering,compassion
294,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18959,18972,Selbst Ratte!,negative,emotions of rejection,"hate, disgust"
295,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,18973,19041,Ich möchte den Schmerbauch so am Herde sein Seelchen ausblasen sehn!,positive,emotions of joy,joy
296,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19042,19064,"Faust, Mephistopheles.",negative,emotions of rejection,anger
297,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19065,19098,Nun schau wie sie's hier treiben!,negative,emotions of rejection,anger
298,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19099,19181,"Wenn dirs gefällt, dergleichen Sozietät schaff ich
            dir nachtnächtlich.",positive,emotions of joy,joy
299,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19182,19206,"Guten Abend, ihr Herren.",positive,emotions of joy,joy
300,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19207,19219,Großen Dank!,negative,emotional movement,joy
301,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19220,19244,Wer ist der Storcher da?,emotional movement,emotional movement,emotional movement
302,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19245,19251,Still!,negative,emotional movement,emotional movement
303,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19252,19344,"das ist was Vornehmes inkognito, sie haben so was Unzufriednes Böses im
            Gesicht.",negative,emotions of suffering,"hate, disgust"
304,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19345,19349,Pah!,negative,emotions of rejection,emotional movement
305,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19350,19380,"Komödianten, wenns hoch kommt.",positive,emotions of joy,joy
306,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19381,19387,leise.,emotional movement,emotional movement,emotional movement
307,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19388,19394,Merks!,negative,emotions of joy,anger
308,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19395,19456,"den Teufel vermuten die Kerls nie, so nah er ihnen immer ist.",negative,emotions of rejection,emotional movement
309,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19457,19523,"Ich will 'en die Würme schon aus der Nase ziehn, wo sie herkommen!",negative,emotions of rejection,anger
310,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19524,19630,"– Ist der Weg von
            Rippach herüber so schlimm, daß Ihr so tief in die Nacht habt reisen müssen?",negative,emotions of suffering,suffering
311,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19631,19654,Wir kommen den Weg nit.,negative,emotions of suffering,suffering
312,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19655,19732,"Ich meinte etwa, Ihr hättet bei dem berühmten Hans drüben zu Mittag gespeist.",positive,emotions of rejection,Schadenfreude
313,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19733,19752,Ich kenn ihn nicht.,emotional movement,emotions of affection,emotional movement
314,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19753,19771,Die andern lachen.,positive,emotions of joy,joy
315,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19772,19803,"O, er ist von altem Geschlecht.",negative,emotions of rejection,anger
316,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19804,19833,Hat eine weitläufige Familie.,negative,emotions of affection,admiration
317,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19834,19869,Ihr seid wohl seiner Vettern einer?,negative,emotions of affection,emotional movement
318,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19870,19886,leise zu Frosch.,negative,emotions of rejection,suffering
319,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19887,19898,Stecks ein!,negative,emotions of suffering,anger
320,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19899,19923,der versteht den Rummel.,positive,emotions of rejection,Schadenfreude
321,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19924,19996,"Bei Wurzen ists fatal, da muß man so lang auf die Fahre manchmal warten.",negative,emotions of suffering,suffering
322,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,19997,20000,So?,emotional movement,emotional movement,emotional movement
323,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20001,20007,leise.,emotional movement,emotional movement,emotional movement
324,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20008,20053,"Sie kommen aus dem Reiche, man siehts 'en an.",positive,emotions of affection,admiration
325,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20054,20085,Laßt sie nur erst fidel werden.,positive,emotions of joy,joy
326,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20086,20146,"– Seid
            Ihr Freunde von einem herzhaften Schluck?",positive,emotions of joy,joy
327,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20147,20163,Herbei mit Euch!,negative,emotions of fear,joy
328,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20164,20173,Immer zu.,negative,emotions of suffering,anger
329,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20174,20200,Sie stoßen an und trinken.,positive,emotions of suffering,suffering
330,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20201,20226,"Nun, Herrn, ein Liedchen.",positive,emotions of joy,joy
331,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20227,20271,"Für einen Krug ein Liedchen, das ist billig.",negative,emotions of rejection,Schadenfreude
332,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20272,20294,Ich habe keine Stimme.,negative,emotional movement,suffering
333,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20295,20474,"Ich sing eins für mich, zwei für meinen Kameraden, hundert wenn Ihr wollt; wir kommen
            aus Spanien, wo nachts so viel Lieder gesungen werden als Sterne am Himmel stehn.",positive,emotions of affection,joy
334,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20475,20610,"Das verbät ich mir, ich hasse das Geklimpere, außer wenn ich einen Rausch habe und
            schlafe, daß die Welt untergehen dürfte.",negative,emotions of rejection,"hate, disgust"
335,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20611,20731,"– Für kleine Mädchen ist's sowas, die nit
            schlafen können, und am Fenster stehen Mondenkühlung einzusuckeln.",positive,emotions of suffering,joy
336,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20732,20793,"Es war einmal ein König, Der hätt einen großen Floh – Stille!",negative,emotional movement,"hate, disgust"
337,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20794,20800,Horch!,emotional movement,emotional movement,emotional movement
338,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20801,20816,Schöne Rarität!,positive,emotions of joy,joy
339,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20817,20836,schöne Liebhaberei!,positive,emotions of affection,joy
340,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20837,20849,Noch einmal!,negative,emotional movement,anger
341,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20850,20955,"Es war einmal ein König, Der hätt einen großen Floh, Den liebt er gar nit wenig Als wie sein eignen Sohn.",positive,emotions of affection,love
342,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,20956,21058,"Da rief er seinen Schneider, Der Schneider kam heran: Da, meß dem Junker Kleider Und meß ihm Hosen an!",negative,emotions of rejection,anger
343,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21059,21073,Wohl gemessen!,positive,emotions of joy,joy
344,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21074,21079,Wohl!,positive,emotions of suffering,joy
345,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21081,21115,Sie schlagen in ein Gelächter aus.,positive,emotions of joy,Schadenfreude
346,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21116,21214,"In Sammet und in Seide War er nun angetan, Hätte Bänder auf dem Kleide, Hätt auch ein Kreuz daran.",positive,emotions of affection,"hate, disgust"
347,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21215,21322,"Und war sogleich Minister Und hätt einen großen Stern, Da wurden sein Geschwister Bei Hof auch große Herrn.",positive,emotions of affection,admiration
348,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21323,21478,"Und Herrn und Fraun am Hofe, Die waren sehr geplagt, Die Königin und die Zofe Gestochen und genagt, Und durften sie nicht knicken, Und weg sie jagen nicht.",negative,emotions of suffering,suffering
349,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21479,21536,"Wir knicken und ersticken Doch gleich, wenn einer sticht.",negative,emotions of suffering,suffering
350,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21537,21547,jauchzend.,positive,emotions of joy,joy
351,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21548,21605,"Wir knicken und ersticken Doch gleich, wenn einer sticht.",negative,emotions of suffering,suffering
352,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21606,21620,durcheinander.,emotional movement,emotional movement,emotional movement
353,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21621,21627,Bravo!,positive,emotions of joy,joy
354,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21628,21634,Bravo!,positive,emotions of joy,joy
355,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21635,21655,Schön und trefflich!,positive,emotions of joy,joy
356,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21656,21666,Noch eins!,positive,emotions of fear,anger
357,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21667,21687,Noch ein paar Krüge!,positive,emotions of joy,joy
358,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21688,21721,"Noch ein paar
            Lieder!",positive,emotions of joy,joy
359,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21722,21807,"Meine Herren, der Wein geht an, geht an, wie in Leipzig die Weine alle angehn müssen.",positive,emotions of joy,joy
360,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21820,21901,"Doch dünkt mich, Ihr würdet erlauben, daß man Euch aus einem andern Fasse zapfte.",negative,emotions of rejection,anger
361,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21902,21931,Habt Ihr einen eignen Keller?,negative,emotions of rejection,emotional movement
362,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21932,21955,Handelt Ihr mit Weinen?,negative,emotions of suffering,emotional movement
363,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,21956,22019,"Seid Ihr vielleicht von denen
            Schelmen aus'm Reich?",negative,emotions of rejection,"hate, disgust"
364,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,22020,22039,– Wart ein bißchen.,negative,emotional movement,emotional movement
365,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,22041,22054,Er steht auf.,emotional movement,emotional movement,emotional movement
366,GerDracor/goethe-faust-in-urspruenglicher-gestalt.xml,22055,22098,Er macht die Augen zu und steht eine Weile.,emotional movement,emotional movement,emotional movement
