,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
652,GerDracor/schiller-die-raeuber.xml,47916,47956,"Wie vor sich, aber
                laut.",emotional movement,emotional movement,emotional movement
653,GerDracor/schiller-die-raeuber.xml,47957,47969,schlägt ihn.,negative,emotions of rejection,anger
654,GerDracor/schiller-die-raeuber.xml,47970,47990,Schamloser Lästerer!,negative,emotions of rejection,anger
655,GerDracor/schiller-die-raeuber.xml,47991,48017,Graut dir vor diesem Karl?,negative,emotions of fear,fear
656,GerDracor/schiller-die-raeuber.xml,48018,48057,Ekelt dir schon von dem matten Gemälde?,negative,emotions of rejection,"hate, disgust"
657,GerDracor/schiller-die-raeuber.xml,48058,48140,"Geh, gaff ihn
              selbst an, deinen schönen, englischen göttlichen Karl!",positive,emotions of rejection,admiration
658,GerDracor/schiller-die-raeuber.xml,48141,48271,"Geh, sauge seinen balsamischen
              Atem ein und laß dich von den Ambrosiadüften begraben, die aus seinem Rachen dampfen!",negative,emotions of rejection,love
659,GerDracor/schiller-die-raeuber.xml,48286,48365,der bloße Hauch seines Mundes wird dich in jenen  Amalia wendet ihr Gesicht ab.,negative,emotions of affection,love
660,GerDracor/schiller-die-raeuber.xml,48366,48394,Welches Aufwallen der Liebe!,positive,emotions of affection,love
661,GerDracor/schiller-die-raeuber.xml,48395,48535,"Welche Wollust in der Umarmung – aber ist es nicht
              ungerecht, einen Menschen um seiner siechen Außenseite willen zu verdammen?",negative,emotions of joy,joy
662,GerDracor/schiller-die-raeuber.xml,48536,48679,"Auch im
              elendesten äsopischen Krüppel kann eine große, liebenswürdige Seele wie ein Rubin aus
              dem Schlamme glänzen.",positive,emotions of affection,admiration
663,GerDracor/schiller-die-raeuber.xml,48681,48698,Boshaft lächelnd.,positive,emotions of rejection,Schadenfreude
664,GerDracor/schiller-die-raeuber.xml,48699,48971,"Freilich, wenn das Laster auch die Festen des Charakters erschüttert, wenn mit der
              Keuschheit auch die Tugend davonfliegt, wie der Duft aus der welken Rose verdampft –
              wenn mit dem Körper auch der Geist zum Krüppel verdirbt – froh aufspringend.",positive,emotions of joy,joy
665,GerDracor/schiller-die-raeuber.xml,48972,48975,Ha!,emotional movement,emotional movement,emotional movement
666,GerDracor/schiller-die-raeuber.xml,48976,48981,Karl!,emotional movement,emotional movement,emotional movement
667,GerDracor/schiller-die-raeuber.xml,48982,49009,nun erkenn ich dich wieder!,positive,emotions of joy,joy
668,GerDracor/schiller-die-raeuber.xml,49010,49028,du bist noch ganz!,positive,emotions of affection,love
669,GerDracor/schiller-die-raeuber.xml,49029,49034,ganz!,positive,emotions of affection,emotional movement
670,GerDracor/schiller-die-raeuber.xml,49035,49050,alles war Lüge!,negative,emotions of rejection,"hate, disgust"
671,GerDracor/schiller-die-raeuber.xml,49051,49129,"–
              Weißt du nicht, Bösewicht, daß Karl unmöglich das werden kann?",negative,emotions of rejection,"hate, disgust"
672,GerDracor/schiller-die-raeuber.xml,49131,49225,"Franz steht
                einige Zeit tiefsinnig, dann dreht er sich plötzlich, um zu gehen.",emotional movement,emotional movement,emotional movement
673,GerDracor/schiller-die-raeuber.xml,49226,49249,mit verhülltem Gesicht.,negative,emotions of fear,suffering
674,GerDracor/schiller-die-raeuber.xml,49250,49269,"Laß mich, laß mich!",negative,emotional movement,despair
675,GerDracor/schiller-die-raeuber.xml,49270,49322,– meinen Tränen den Lauflassen – tyrannischer Vater!,negative,emotions of suffering,suffering
676,GerDracor/schiller-die-raeuber.xml,49323,49449,"den besten
              deiner Söhne so hinzugeben dem Elend – der rings umgebenden Schande – laß mich,
              Amalia!",negative,emotions of suffering,despair
677,GerDracor/schiller-die-raeuber.xml,49450,49684,"ich will ihm zu Füßen fallen, auf den Knien will ich ihn beschwören, den
              ausgesprochenen Fluch auf mich, auf mich zu laden – mich zu enterben – mich – mein
              Blut – mein Leben – alles – fällt ihm um den Hals.",negative,emotions of affection,"hate, disgust"
678,GerDracor/schiller-die-raeuber.xml,49685,49729,"Bruder meines Karls, bester, liebster Franz!",positive,emotions of affection,admiration
679,GerDracor/schiller-die-raeuber.xml,49730,49739,O Amalia!,emotional movement,emotions of suffering,suffering
680,GerDracor/schiller-die-raeuber.xml,49740,49897,"Wie lieb ich dich um dieser unerschütterten Treue gegen meinen Bruder –
              verzeih, daß ich es wagte, deine Liebe auf diese harte Probe zu setzen!",positive,emotions of affection,love
681,GerDracor/schiller-die-raeuber.xml,49898,49961,"– Wie schön
              hast du meine Wünsche gerechtfertigt!",positive,emotions of joy,joy
682,GerDracor/schiller-die-raeuber.xml,49962,50119,"– mit diesen Tränen, diesen Seufzern, diesem
              himmlischen Unwillen – auch für mich, für mich – unsere Seelen stimmten so
              zusammen.",negative,emotions of suffering,suffering
683,GerDracor/schiller-die-raeuber.xml,50120,50146,"O nein, das taten sie nie!",negative,emotions of rejection,suffering
