,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1071,TextGrid/-Faust.2.xml,75894,75967,"Ich muß nur seh'n, sonst wär's gefehlt, Daß er die rechte Tänz'rin wählt.",positive,emotions of joy,joy
1072,TextGrid/-Faust.2.xml,76009,76023,zu den Herren.,negative,emotions of rejection,anger
1073,TextGrid/-Faust.2.xml,76024,76097,Französisch – das ist meine Sprache; Sie haucht gefällig X hin für ein U!,positive,emotions of rejection,joy
1074,TextGrid/-Faust.2.xml,76098,76139,"Man weine oder lache, Sie declamirt dazu.",negative,emotions of suffering,admiration
1075,TextGrid/-Faust.2.xml,76140,76224,"Hätt' ich ein Wort zu reden hier auf Erden, Die allgemeine Sprache müßt' sie werden.",negative,emotions of rejection,"hate, disgust"
1076,TextGrid/-Faust.2.xml,76266,76289,Man sieht Faust tanzen.,emotional movement,emotions of rejection,Schadenfreude
1077,TextGrid/-Faust.2.xml,76290,76319,"O seht, wie er zu leben weiß!",positive,emotions of affection,joy
1078,TextGrid/-Faust.2.xml,76320,76397,Schon dreht er sich im bunten Kreis Dahin mit dem holdesten Mädchen der Welt!,positive,emotions of joy,love
1079,TextGrid/-Faust.2.xml,76398,76441,Und wie er so feurig und männlich sie hält!,positive,emotions of affection,love
1080,TextGrid/-Faust.2.xml,76442,76565,"Besorgt indessen Wein; Bald wird er müde sein, 
                                           Karten und Würfel auf den Tisch.",negative,emotions of suffering,anger
1081,TextGrid/-Faust.2.xml,76607,76717,"Man bringt Wein; – hier endet der Tanz, und bei leiser Musik drängen sich hinter den Säulen die Masken wieder.",positive,emotions of suffering,suffering
1082,TextGrid/-Faust.2.xml,76718,76785,"Er kommt zurück, Vergnügen malt Sein Antlitz, und das Auge strahlt!",positive,emotions of joy,joy
1083,TextGrid/-Faust.2.xml,76827,76863,Madame Dujour im Arme hereinkommend.,negative,emotions of suffering,love
1084,TextGrid/-Faust.2.xml,76864,76884,Was traf mein Blick?,emotional movement,emotional movement,emotional movement
1085,TextGrid/-Faust.2.xml,76885,76904,Was hielt mein Arm?,emotional movement,emotions of affection,emotional movement
1086,TextGrid/-Faust.2.xml,76905,76945,"Gibt's denn ein Glück, So voll und warm?",emotional movement,emotions of joy,joy
1087,TextGrid/-Faust.2.xml,76946,76964,"Wer ist sie, sagt?",emotional movement,emotional movement,emotional movement
1088,TextGrid/-Faust.2.xml,76965,77018,"Schaut Sonne hoch, Wie weit sie tagt, So Holdes noch?",positive,emotions of joy,joy
1089,TextGrid/-Faust.2.xml,77019,77062,Und ich – ich soll sie näher kennen lernen?,emotional movement,emotional movement,emotional movement
1090,TextGrid/-Faust.2.xml,77104,77113,halblaut.,emotional movement,emotional movement,emotional movement
1091,TextGrid/-Faust.2.xml,77114,77165,Ja; doch ihr dürft euch nicht zu schnell entfernen.,negative,emotions of affection,fear
1092,TextGrid/-Faust.2.xml,77207,77222,zurückblickend.,emotional movement,emotional movement,suffering
1093,TextGrid/-Faust.2.xml,77223,77257,"Ich fort von hier, Hinweg von ihr?",negative,emotional movement,love
1094,TextGrid/-Faust.2.xml,77258,77271,O nimmermehr!,negative,emotions of suffering,despair
1095,TextGrid/-Faust.2.xml,77313,77342,ihm ein volles Glas reichend.,positive,emotions of joy,joy
1096,TextGrid/-Faust.2.xml,77343,77391,"Die Hausfrau selbst kredenzt es euch, mein Herr!",positive,emotions of rejection,joy
1097,TextGrid/-Faust.2.xml,77433,77448,leert es rasch.,negative,emotions of suffering,suffering
1098,TextGrid/-Faust.2.xml,77449,77468,Mehr dieses Saftes!,positive,emotions of rejection,"hate, disgust"
1099,TextGrid/-Faust.2.xml,77469,77488,O er birgt so viel!,emotional movement,emotions of affection,emotional movement
1100,TextGrid/-Faust.2.xml,77489,77533,Und nun ein Spielchen vor dem größern Spiel!,positive,emotions of joy,Schadenfreude
1101,TextGrid/-Faust.2.xml,77575,77743,Er sinkt nachlässig vorne links in einen Armsessel am Tische; die Herren setzen sich ihm gegenüber; Madame Dujour neben ihm; Mephistopheles lehnt sich über ihren Stuhl.,negative,emotions of suffering,suffering
1102,TextGrid/-Faust.2.xml,77744,77780,"Was wünscht ihr, Würfel oder Karten?",positive,emotions of affection,Schadenfreude
1103,TextGrid/-Faust.2.xml,77781,77891,"Zwar lieb' ich großes Spiel in allen Arten, Doch zieh' ich Würfel vor; Da fällt das Glück gleich einem Meteor.",positive,emotions of affection,joy
1104,TextGrid/-Faust.2.xml,77892,77980,"Spiel' glücklich nicht, obwol ich sagen darf, Daß ich so manchen großen Wurf schon warf.",positive,emotions of joy,joy
1105,TextGrid/-Faust.2.xml,77981,78206,"Des Spieles unberechnenbaren Launen Im Geist zu folgen, das ist mir Genuß; Wenn etwas, macht das Spiel mich staunen, Sein räthselhafter Genius; Was man Verlust sonst nennet und Gewinn, Achte kein Geld, hab' dafür keinen Sinn.",positive,emotions of joy,joy
1106,TextGrid/-Faust.2.xml,78207,78228,"Nun denn, die Würfel!",negative,emotions of joy,anger
1107,TextGrid/-Faust.2.xml,78270,78294,ihm dem Becher reichend.,positive,emotions of affection,joy
1108,TextGrid/-Faust.2.xml,78295,78312,Um was ihr wollt!,positive,emotions of rejection,anger
1109,TextGrid/-Faust.2.xml,78354,78372,zu Mephistopheles.,negative,emotions of rejection,anger
1110,TextGrid/-Faust.2.xml,78373,78391,Du hast doch Gold?,negative,emotions of joy,emotional movement
1111,TextGrid/-Faust.2.xml,78433,78458,leert vor ihm einen Sack.,negative,emotions of rejection,suffering
1112,TextGrid/-Faust.2.xml,78459,78476,Ich bin verseh'n!,negative,emotions of fear,joy
1113,TextGrid/-Faust.2.xml,78518,78573,trinkt und schnellt mehre Goldstücke hin auf den Tisch.,positive,emotions of suffering,suffering
1114,TextGrid/-Faust.2.xml,78574,78593,So mag's gescheh'n!,positive,emotions of joy,joy
1115,TextGrid/-Faust.2.xml,78635,78646,Er würfelt.,negative,emotions of joy,anger
1116,TextGrid/-Faust.2.xml,78647,78674,"Ei seht, die schöne Sieben!",positive,emotions of joy,joy
1117,TextGrid/-Faust.2.xml,78716,78722,wirft.,negative,emotions of rejection,emotional movement
1118,TextGrid/-Faust.2.xml,78723,78822,"Fünf; – ihr seid Meister blieben – 
                                        Faust Gold zuschiebend.",positive,emotions of joy,admiration
1119,TextGrid/-Faust.2.xml,78823,78864,"Mit wenig viel gewinnen, nenn' ich Glück!",positive,emotions of joy,joy
1120,TextGrid/-Faust.2.xml,78906,78922,Gold hinstoßend.,negative,emotions of rejection,emotional movement
1121,TextGrid/-Faust.2.xml,78923,78939,Zehnfachen Satz!,positive,emotions of rejection,anger
1122,TextGrid/-Faust.2.xml,78940,78968,Gut; zieh mich nicht zurück.,negative,emotions of rejection,anger
1123,TextGrid/-Faust.2.xml,79010,79021,Er würfelt.,negative,emotions of joy,anger
1124,TextGrid/-Faust.2.xml,79022,79026,Elf!,positive,emotions of joy,emotional movement
1125,TextGrid/-Faust.2.xml,79027,79087,"– 
                                        trinkt und wirft.",negative,emotions of suffering,suffering
1126,TextGrid/-Faust.2.xml,79088,79123,Drüber sieht ein Auge noch – Zwölf!,positive,emotions of suffering,suffering
1127,TextGrid/-Faust.2.xml,79124,79149,– Seltne Schicksalsgunst!,negative,emotions of affection,joy
1128,TextGrid/-Faust.2.xml,79150,79158,So hoch!,negative,emotions of suffering,emotional movement
1129,TextGrid/-Faust.2.xml,79159,79194,Doublirt nun auch den dritten Satz!,positive,emotions of rejection,suffering
1130,TextGrid/-Faust.2.xml,79236,79260,alles Gold hinschiebend.,positive,emotions of rejection,emotional movement
1131,TextGrid/-Faust.2.xml,79261,79271,Doubliren?,emotional movement,emotional movement,emotional movement
1132,TextGrid/-Faust.2.xml,79272,79288,– Dreimal höher!,positive,emotions of rejection,emotional movement
1133,TextGrid/-Faust.2.xml,79289,79295,Platz!,negative,emotions of fear,emotional movement
1134,TextGrid/-Faust.2.xml,79337,79346,Er wirft.,negative,emotions of rejection,emotional movement
1135,TextGrid/-Faust.2.xml,79347,79352,Drei!,positive,emotions of joy,joy
1136,TextGrid/-Faust.2.xml,79353,79439,"– 
                                        Appeau ordnet das Gold; Alle sind gespannt.",emotional movement,emotional movement,emotional movement
1137,TextGrid/-Faust.2.xml,79481,79501,schüttelt und wirft.,negative,emotional movement,emotional movement
1138,TextGrid/-Faust.2.xml,79502,79507,Vier!,positive,emotions of joy,joy
