,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
657,GerDracor/schiller-wallensteins-tod.xml,42309,42396,"Zwar hoff ich, es bedarf nicht ihres Dienstes, Denn meines Kalkuls halt ich mich gewiß.",negative,emotions of rejection,admiration
658,GerDracor/schiller-wallensteins-tod.xml,42397,42489,"Doch es gilt Kaisers Dienst, das Spiel ist groß, Und besser, zu viel Vorsicht, als zu wenig.",positive,emotions of fear,fear
659,GerDracor/schiller-wallensteins-tod.xml,42490,42510,Octavio Piccolomini.,emotional movement,emotional movement,emotional movement
660,GerDracor/schiller-wallensteins-tod.xml,42511,42532,Isolani tritt herein.,emotional movement,emotional movement,emotional movement
661,GerDracor/schiller-wallensteins-tod.xml,42533,42552,Hier bin ich – Nun!,positive,emotions of joy,suffering
662,GerDracor/schiller-wallensteins-tod.xml,42553,42583,wer kommt noch von den andern?,emotional movement,emotions of rejection,fear
663,GerDracor/schiller-wallensteins-tod.xml,42584,42598,geheimnisvoll.,emotional movement,emotional movement,emotional movement
664,GerDracor/schiller-wallensteins-tod.xml,42599,42639,"Vorerst ein Wort mit Euch, Graf Isolani.",negative,emotions of rejection,suffering
665,GerDracor/schiller-wallensteins-tod.xml,42640,42654,geheimnisvoll.,emotional movement,emotional movement,emotional movement
666,GerDracor/schiller-wallensteins-tod.xml,42655,42669,Solls losgehn?,emotional movement,emotional movement,anger
667,GerDracor/schiller-wallensteins-tod.xml,42670,42701,Will der Fürst was unternehmen?,emotional movement,emotional movement,fear
668,GerDracor/schiller-wallensteins-tod.xml,42702,42723,Mir dürft Ihr trauen.,positive,emotions of affection,friendship
669,GerDracor/schiller-wallensteins-tod.xml,42724,42749,Setzt mich auf die Probe.,negative,emotions of rejection,anger
670,GerDracor/schiller-wallensteins-tod.xml,42750,42768,Das kann geschehn.,negative,emotional movement,fear
671,GerDracor/schiller-wallensteins-tod.xml,42769,42884,"Herr Bruder, ich bin nicht Von denen, die mit Worten tapfer sind, Und kommts zur Tat, das Weite schimpflich suchen.",negative,emotions of rejection,"hate, disgust"
672,GerDracor/schiller-wallensteins-tod.xml,42885,42944,"Der Herzog hat als Freund an mir getan, Weiß Gott, so ists!",positive,emotions of affection,friendship
673,GerDracor/schiller-wallensteins-tod.xml,42945,42972,Ich bin ihm alles schuldig.,negative,emotions of affection,anger
674,GerDracor/schiller-wallensteins-tod.xml,42973,43002,Auf meine Treue kann er baun.,positive,emotions of affection,friendship
675,GerDracor/schiller-wallensteins-tod.xml,43003,43023,Es wird sich zeigen.,positive,emotions of joy,joy
676,GerDracor/schiller-wallensteins-tod.xml,43024,43043,Nehmt Euch in acht.,positive,emotions of rejection,fear
677,GerDracor/schiller-wallensteins-tod.xml,43044,43065,Nicht alle denken so.,negative,emotions of suffering,anger
678,GerDracor/schiller-wallensteins-tod.xml,43066,43192,"Es haltens hier noch viele mit dem Hof, Und meinen, daß die Unterschrift von neulich, Die abgestohlne, sie zu nichts verbinde.",positive,emotions of rejection,friendship
679,GerDracor/schiller-wallensteins-tod.xml,43193,43196,So?,emotional movement,emotional movement,emotional movement
680,GerDracor/schiller-wallensteins-tod.xml,43197,43239,"Nennt mir doch die Herren, die das meinen.",positive,emotions of rejection,anger
681,GerDracor/schiller-wallensteins-tod.xml,43240,43251,Zum Henker!,emotional movement,emotional movement,emotional movement
682,GerDracor/schiller-wallensteins-tod.xml,43252,43279,Alle Deutschen sprechen so.,negative,emotions of rejection,anger
683,GerDracor/schiller-wallensteins-tod.xml,43280,43354,"Auch Esterhazy, Kaunitz, Deodat Erklären jetzt, man müß dem Hof gehorchen.",negative,emotions of rejection,anger
684,GerDracor/schiller-wallensteins-tod.xml,43355,43370,Das freut mich.,positive,emotions of joy,joy
685,GerDracor/schiller-wallensteins-tod.xml,43371,43382,Freut Euch?,positive,emotions of joy,joy
686,GerDracor/schiller-wallensteins-tod.xml,43383,43441,Daß der Kaiser noch So gute Freunde hat und wackre Diener.,positive,emotions of affection,friendship
687,GerDracor/schiller-wallensteins-tod.xml,43442,43454,Spaßt nicht.,negative,emotions of rejection,anger
688,GerDracor/schiller-wallensteins-tod.xml,43455,43491,Es sind nicht eben schlechte Männer.,positive,emotions of rejection,admiration
689,GerDracor/schiller-wallensteins-tod.xml,43492,43504,Gewiß nicht.,negative,emotions of joy,emotional movement
690,GerDracor/schiller-wallensteins-tod.xml,43505,43533,"Gott verhüte, daß ich spaße!",positive,emotions of fear,anger
691,GerDracor/schiller-wallensteins-tod.xml,43534,43596,"Sehr ernstlich freut es mich, die gute Sache So stark zu sehn.",positive,emotions of joy,joy
692,GerDracor/schiller-wallensteins-tod.xml,43597,43608,Was Teufel!,emotional movement,emotions of rejection,emotional movement
693,GerDracor/schiller-wallensteins-tod.xml,43609,43621,Wie ist das?,emotional movement,emotional movement,emotional movement
694,GerDracor/schiller-wallensteins-tod.xml,43622,43642,Seid Ihr denn nicht!,negative,emotions of joy,anger
695,GerDracor/schiller-wallensteins-tod.xml,43643,43669,– Warum bin ich denn hier?,emotional movement,emotional movement,emotional movement
696,GerDracor/schiller-wallensteins-tod.xml,43670,43682,mit Ansehen.,negative,emotions of affection,admiration
697,GerDracor/schiller-wallensteins-tod.xml,43683,43770,"Euch zu erklären rund und nett, ob Ihr Ein Freund wollt heißen, oder Feind des Kaisers?",positive,emotions of joy,friendship
698,GerDracor/schiller-wallensteins-tod.xml,43771,43779,trotzig.,negative,emotions of rejection,anger
