0,1
acc,0.7257891346360318
bal_acc,0.5300820438090217
eval_loss,1.1261155450160851
f1_macro,0.5573605913155409
f1_micro,0.7257891346360318
f1_score_class_0,0.5718608169440242
f1_score_class_1,0.5954198473282444
f1_score_class_10,0.5630498533724341
f1_score_class_11,0.3157894736842105
f1_score_class_12,0.49438202247191015
f1_score_class_13,0.8381974248927039
f1_score_class_2,0.6545454545454547
f1_score_class_3,0.38636363636363635
f1_score_class_4,0.6083916083916084
f1_score_class_5,0.5978494623655914
f1_score_class_6,0.5485232067510549
f1_score_class_7,0.704647676161919
f1_score_class_8,0.20224719101123598
f1_score_class_9,0.7217806041335453
f1_weighted,0.7206353188500453
mcc,0.6203898071823672
precision_class_0,0.5625
precision_class_1,0.75
precision_class_10,0.6114649681528662
precision_class_11,0.6
precision_class_12,0.5365853658536586
precision_class_13,0.8168130489335006
precision_class_2,0.6446280991735537
precision_class_3,0.4473684210526316
precision_class_4,0.6304347826086957
precision_class_5,0.6376146788990825
precision_class_6,0.5306122448979592
precision_class_7,0.7121212121212122
precision_class_8,0.32142857142857145
precision_class_9,0.7206349206349206
precision_macro,0.6087290224111894
precision_micro,0.7257891346360318
precision_weighted,0.7192465548013932
recall_class_0,0.5815384615384616
recall_class_1,0.4936708860759494
recall_class_10,0.5217391304347826
recall_class_11,0.21428571428571427
recall_class_12,0.4583333333333333
recall_class_13,0.8607315998237108
recall_class_2,0.6647727272727273
recall_class_3,0.34
recall_class_4,0.5878378378378378
recall_class_5,0.562753036437247
recall_class_6,0.5676855895196506
recall_class_7,0.6973293768545994
recall_class_8,0.14754098360655737
recall_class_9,0.7229299363057324
recall_macro,0.5300820438090217
recall_micro,0.7257891346360318
recall_weighted,0.7257891346360318
sample_class_0,325.0
sample_class_1,79.0
sample_class_10,184.0
sample_class_11,14.0
sample_class_12,48.0
sample_class_13,2269.0
sample_class_2,352.0
sample_class_3,50.0
sample_class_4,148.0
sample_class_5,247.0
sample_class_6,229.0
sample_class_7,337.0
sample_class_8,61.0
sample_class_9,314.0
