,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1043,GerDracor/grillparzer-sappho.xml,61907,61915,Halt da!,negative,emotions of rejection,fear
1044,GerDracor/grillparzer-sappho.xml,61916,61937,Du darfst nicht fort!,negative,emotions of rejection,anger
1045,GerDracor/grillparzer-sappho.xml,61938,61944,Warum?,emotional movement,emotional movement,emotional movement
1046,GerDracor/grillparzer-sappho.xml,61945,61961,Du mußt mit mir!,negative,emotions of fear,fear
1047,GerDracor/grillparzer-sappho.xml,61962,61968,Wohin?,emotional movement,emotional movement,emotional movement
1048,GerDracor/grillparzer-sappho.xml,61969,62027,"Nach – Komm nur mit zur nahen Bucht, Du sollst schon sehn!",positive,emotions of joy,Schadenfreude
1049,GerDracor/grillparzer-sappho.xml,62028,62053,"Ihr Götter, was soll das?",negative,emotions of rejection,anger
1050,GerDracor/grillparzer-sappho.xml,62054,62098,"Komm, Mädchen, Mitternacht ist bald vorüber.",negative,emotions of joy,fear
1051,GerDracor/grillparzer-sappho.xml,62099,62117,Die Stunde drängt!,negative,emotions of fear,fear
1052,GerDracor/grillparzer-sappho.xml,62118,62128,Mach fort!,negative,emotions of rejection,anger
1053,GerDracor/grillparzer-sappho.xml,62129,62145,Was hast du vor?,emotional movement,emotions of fear,fear
1054,GerDracor/grillparzer-sappho.xml,62146,62166,"Fort soll ich, fort!",negative,emotions of rejection,anger
1055,GerDracor/grillparzer-sappho.xml,62167,62192,– An weitentlegne Küsten?,emotional movement,emotional movement,emotional movement
1056,GerDracor/grillparzer-sappho.xml,62193,62209,"Sei ruhig, Kind!",positive,emotional movement,emotional movement
1057,GerDracor/grillparzer-sappho.xml,62210,62233,An weitentlegne Küsten?,emotional movement,emotions of suffering,emotional movement
1058,GerDracor/grillparzer-sappho.xml,62234,62252,Was fällt dir ein?,negative,emotions of rejection,emotional movement
1059,GerDracor/grillparzer-sappho.xml,62253,62276,Ist Chios denn so weit?,emotional movement,emotional movement,emotional movement
1060,GerDracor/grillparzer-sappho.xml,62277,62288,Nach Chios?,emotional movement,emotional movement,emotional movement
1061,GerDracor/grillparzer-sappho.xml,62289,62300,Nimmermehr!,negative,emotions of rejection,anger
1062,GerDracor/grillparzer-sappho.xml,62301,62320,"Du mußt wohl, Kind!",negative,emotions of suffering,compassion
1063,GerDracor/grillparzer-sappho.xml,62321,62346,So will es die Gebietrin!,negative,emotions of rejection,Schadenfreude
1064,GerDracor/grillparzer-sappho.xml,62347,62364,"Sappho, sagst du?",positive,emotions of joy,emotional movement
1065,GerDracor/grillparzer-sappho.xml,62365,62382,"Fort, hin zu ihr!",negative,emotions of rejection,anger
1066,GerDracor/grillparzer-sappho.xml,62383,62394,Nicht doch!,negative,emotions of suffering,emotional movement
1067,GerDracor/grillparzer-sappho.xml,62395,62410,Zu ihren Füßen!,positive,emotions of affection,love
1068,GerDracor/grillparzer-sappho.xml,62411,62435,Sie hör und richte mich!,negative,emotions of suffering,emotional movement
1069,GerDracor/grillparzer-sappho.xml,62436,62457,Nicht von der Stelle!,negative,emotions of rejection,anger
1070,GerDracor/grillparzer-sappho.xml,62458,62475,"Wie, Rhamnes, du?",emotional movement,emotional movement,emotional movement
1071,GerDracor/grillparzer-sappho.xml,62476,62506,"Ei was, ich kann nicht anders!",negative,emotions of rejection,emotional movement
1072,GerDracor/grillparzer-sappho.xml,62507,62546,Befohlen ward mirs so und ich gehorche.,negative,emotions of affection,anger
1073,GerDracor/grillparzer-sappho.xml,62547,62565,Laß dich erbitten!,negative,emotions of suffering,suffering
1074,GerDracor/grillparzer-sappho.xml,62566,62629,"Ei, was nützt es dir, Wenn auch in meinen Augen Tränen blinken.",negative,emotions of suffering,suffering
1075,GerDracor/grillparzer-sappho.xml,62630,62654,Es muß doch einmal sein!,positive,emotions of joy,joy
1076,GerDracor/grillparzer-sappho.xml,62655,62677,"Drum, Kind, mach fort!",negative,emotions of rejection,anger
1077,GerDracor/grillparzer-sappho.xml,62678,62706,Hier lieg ich auf den Knien!,positive,emotions of affection,joy
1078,GerDracor/grillparzer-sappho.xml,62707,62724,Laß dich erflehn!,negative,emotions of suffering,compassion
1079,GerDracor/grillparzer-sappho.xml,62725,62773,"– So ist denn niemand, der mich hört und rettet?",negative,emotions of fear,fear
1080,GerDracor/grillparzer-sappho.xml,62774,62782,Umsonst!,negative,emotions of suffering,anger
1081,GerDracor/grillparzer-sappho.xml,62783,62810,du rufst das Haus mir wach.,negative,emotions of suffering,emotional movement
1082,GerDracor/grillparzer-sappho.xml,62811,62820,Komm mit!,negative,emotions of fear,fear
1083,GerDracor/grillparzer-sappho.xml,62821,62838,"Nein, nimmermehr!",negative,emotions of rejection,despair
1084,GerDracor/grillparzer-sappho.xml,62839,62867,Erbarmt sich niemand meiner?,negative,emotions of suffering,compassion
1085,GerDracor/grillparzer-sappho.xml,62868,62874,Phaon.,emotional movement,emotional movement,emotional movement
1086,GerDracor/grillparzer-sappho.xml,62875,62907,Vorige Das ist Melittens Stimme!,positive,emotions of affection,joy
1087,GerDracor/grillparzer-sappho.xml,62908,62962,"Ha, Verwegner, Wagst dus, die Hand zu heben gegen sie?",negative,emotions of rejection,anger
1088,GerDracor/grillparzer-sappho.xml,62963,62989,Rhamnes läßt Melitten los.,negative,emotional movement,emotional movement
1089,GerDracor/grillparzer-sappho.xml,62990,63118,"So täuschte mich doch meine Ahnung nicht, Als ich dich sah mit leisespähnden Blicken, Dem Wolfe gleich, in ihre Nähe schleichen.",negative,emotions of rejection,love
1090,GerDracor/grillparzer-sappho.xml,63119,63230,"Doch hast du dich verrechnet, grimmer Wolf, Es wacht der Hirt, und  Herr, der Gebietrin Auftrag nur befolg ich.",negative,emotions of rejection,anger
1091,GerDracor/grillparzer-sappho.xml,63231,63252,"Wie, Sapphos Auftrag?",emotional movement,emotional movement,emotional movement
1092,GerDracor/grillparzer-sappho.xml,63254,63271,"O Sappho, Sappho!",positive,emotions of suffering,suffering
1093,GerDracor/grillparzer-sappho.xml,63272,63289,Ich erkenne dich!,positive,emotions of joy,joy
1094,GerDracor/grillparzer-sappho.xml,63290,63314,Doch leider nur zu spät!,negative,emotions of suffering,compassion
1095,GerDracor/grillparzer-sappho.xml,63315,63329,Warum zu spät?,emotional movement,emotional movement,emotional movement
1096,GerDracor/grillparzer-sappho.xml,63330,63416,"Noch ist es Zeit, die Bande abzuschütteln Von mir und ihr; beim Himmel, und ich wills!",negative,emotions of affection,love
1097,GerDracor/grillparzer-sappho.xml,63418,63426,Warum –?,emotional movement,emotional movement,emotional movement
1098,GerDracor/grillparzer-sappho.xml,63427,63466,"Melitta, du siehst bleich, du zitterst?",negative,emotions of suffering,fear
1099,GerDracor/grillparzer-sappho.xml,63467,63483,"O, mir ist wohl!",positive,emotional movement,joy
