,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1806,GerDracor/goethe-faust-eine-tragoedie.xml,116091,116150,"darum ist's nicht zu tun; Bezeugt nur, ohne viel zu wissen.",negative,emotions of rejection,anger
1807,GerDracor/goethe-faust-eine-tragoedie.xml,116151,116205,"Wenn Er nichts Bessers hat, so ist der Plan zerrissen.",negative,emotions of rejection,anger
1808,GerDracor/goethe-faust-eine-tragoedie.xml,116206,116222,O heil'ger Mann!,positive,emotions of suffering,compassion
1809,GerDracor/goethe-faust-eine-tragoedie.xml,116223,116241,Da wärt Ihr's nun!,negative,emotions of joy,Schadenfreude
1810,GerDracor/goethe-faust-eine-tragoedie.xml,116242,116310,"Ist es das erstemal in Eurem Leben, Daß Ihr falsch Zeugnis abgelegt?",negative,emotions of suffering,suffering
1811,GerDracor/goethe-faust-eine-tragoedie.xml,116311,116461,"Habt Ihr von Gott, der Welt und was sich drin bewegt, Vom Menschen, was sich ihm in Kopf und Herzen regt, Definitionen nicht mit großer Kraft gegeben?",emotional movement,emotions of affection,emotional movement
1812,GerDracor/goethe-faust-eine-tragoedie.xml,116462,116495,"Mit frecher Stirne, kühner Brust?",emotional movement,emotions of fear,emotional movement
1813,GerDracor/goethe-faust-eine-tragoedie.xml,116496,116624,"Und wollt Ihr recht ins Innre gehen, Habt Ihr davon, Ihr müßt es grad' gestehen, So viel als von Herrn Schwerdtleins Tod gewußt!",negative,emotions of suffering,suffering
1814,GerDracor/goethe-faust-eine-tragoedie.xml,116625,116670,"Du bist und bleibst ein Lügner, ein Sophiste.",negative,emotions of rejection,"hate, disgust"
1815,GerDracor/goethe-faust-eine-tragoedie.xml,116671,116717,"Ja, wenn man's nicht ein bißchen tiefer wüßte.",positive,emotions of rejection,anger
1816,GerDracor/goethe-faust-eine-tragoedie.xml,116718,116819,"Denn morgen wirst, in allen Ehren, Das arme Gretchen nicht betören Und alle Seelenlieb' ihr schwören?",positive,emotions of suffering,compassion
1817,GerDracor/goethe-faust-eine-tragoedie.xml,116820,116840,Und zwar von Herzen.,positive,emotions of affection,love
1818,GerDracor/goethe-faust-eine-tragoedie.xml,116841,116855,Gut und schön!,positive,emotions of joy,joy
1819,GerDracor/goethe-faust-eine-tragoedie.xml,116856,116964,"Dann wird von ewiger Treu' und Liebe, Von einzig überallmächt'gem Triebe – Wird das auch so von Herzen gehn?",positive,emotions of affection,love
1820,GerDracor/goethe-faust-eine-tragoedie.xml,116965,116973,Laß das!,negative,emotions of rejection,anger
1821,GerDracor/goethe-faust-eine-tragoedie.xml,116974,116982,Es wird!,positive,emotions of joy,joy
1822,GerDracor/goethe-faust-eine-tragoedie.xml,116983,117247,"– Wenn ich empfinde, Für das Gefühl, für das Gewühl Nach Namen suche, keinen finde, Dann durch die Welt mit allen Sinnen schweife, Nach allen höchsten Worten greife, Und diese Glut, von der ich brenne, Unendlich, ewig, ewig nenne, Ist das ein teuflisch Lügenspiel?",positive,emotions of affection,love
1823,GerDracor/goethe-faust-eine-tragoedie.xml,117248,117268,Ich hab' doch recht!,positive,emotions of joy,joy
1824,GerDracor/goethe-faust-eine-tragoedie.xml,117269,117273,Hör!,negative,emotions of rejection,anger
1825,GerDracor/goethe-faust-eine-tragoedie.xml,117274,117395,"merk dir dies – Ich bitte dich, und schone meine Lunge –: Wer recht behalten will und hat nur eine Zunge, Behält's gewiß.",negative,emotions of rejection,anger
1826,GerDracor/goethe-faust-eine-tragoedie.xml,117396,117484,"Und komm, ich hab' des Schwätzens Überdruß, Denn du hast recht, vorzüglich weil ich muß.",positive,emotions of rejection,anger
1827,GerDracor/goethe-faust-eine-tragoedie.xml,117485,117511,Margarete an Faustens Arm.,negative,emotions of affection,suffering
