,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1694,GerDracor/grillparzer-medea.xml,86818,86839,"Laß blinken, blinken!",negative,emotions of fear,anger
1695,GerDracor/grillparzer-medea.xml,86840,86870,Bald lischt der Glanz im Blut!,positive,emotions of joy,joy
1696,GerDracor/grillparzer-medea.xml,86871,86916,"Hier sind sie, die Geschenke, die ich bringe.",positive,emotions of joy,joy
1697,GerDracor/grillparzer-medea.xml,86917,86951,Du aber sei die Botin meiner Huld!,negative,emotions of affection,love
1698,GerDracor/grillparzer-medea.xml,86952,86956,Ich?,emotional movement,emotional movement,emotional movement
1699,GerDracor/grillparzer-medea.xml,86957,86960,Du.,negative,emotions of rejection,anger
1700,GerDracor/grillparzer-medea.xml,86961,87075,"Du geh zur Königstochter hin, Sprich sie mit holden Schmeichelworten an, Bring ihr Medeens Gruß und was ich sende.",positive,emotions of affection,admiration
1701,GerDracor/grillparzer-medea.xml,87076,87109,Die Sachen aus der Kiste nehmend.,emotional movement,emotional movement,emotional movement
1702,GerDracor/grillparzer-medea.xml,87111,87151,"Erglänzen wird die Braut, eröffnet sies!",positive,emotions of joy,joy
1703,GerDracor/grillparzer-medea.xml,87152,87189,"Allein sei sorgsam, schüttl es nicht!",negative,emotions of affection,fear
1704,GerDracor/grillparzer-medea.xml,87190,87198,Weh mir!,negative,emotions of suffering,fear
1705,GerDracor/grillparzer-medea.xml,87199,87246,Sie hat das Gefäß mit der Linken schief gefaßt.,negative,emotions of suffering,anger
1706,GerDracor/grillparzer-medea.xml,87247,87388,"Da sie mit der Rechten
            unterstützend den Deckel faßt, wird dieser etwas gehoben und eine helle Flamme schlägt
            heraus.",negative,emotions of joy,joy
1707,GerDracor/grillparzer-medea.xml,87389,87435,"Sagt ich dir nicht, du sollst nicht schütteln!",negative,emotions of rejection,anger
1708,GerDracor/grillparzer-medea.xml,87436,87511,"Kehr in dein Haus, Züngelnde Schlange, Bleibst nicht lange, Harre noch aus.",negative,emotions of rejection,"hate, disgust"
1709,GerDracor/grillparzer-medea.xml,87512,87554,"Nun halt es und mit Vorsicht, sag ich dir!",negative,emotions of rejection,fear
1710,GerDracor/grillparzer-medea.xml,87555,87579,Mir ahnet Entsetzliches!,negative,emotions of fear,fear
1711,GerDracor/grillparzer-medea.xml,87580,87600,Fängst an zu merken?,emotional movement,emotions of joy,emotional movement
1712,GerDracor/grillparzer-medea.xml,87601,87622,"Ei, was bist du klug!",emotional movement,emotions of rejection,anger
1713,GerDracor/grillparzer-medea.xml,87623,87644,Und ich solls tragen?,positive,emotional movement,emotional movement
1714,GerDracor/grillparzer-medea.xml,87645,87648,Ja!,positive,emotions of joy,anger
1715,GerDracor/grillparzer-medea.xml,87649,87667,"Gehorche, Sklavin!",negative,emotions of rejection,admiration
1716,GerDracor/grillparzer-medea.xml,87668,87691,Wagst du zu widerreden?,negative,emotions of fear,fear
1717,GerDracor/grillparzer-medea.xml,87692,87700,Schweig!,negative,emotions of rejection,anger
1718,GerDracor/grillparzer-medea.xml,87701,87720,"du sollst, du mußt.",negative,emotions of rejection,anger
1719,GerDracor/grillparzer-medea.xml,87721,87806,"Hier auf die Schale, weit gewölbt von Gold, Setz ich das zierlich reiche Prachtgefäß.",positive,emotions of joy,admiration
1720,GerDracor/grillparzer-medea.xml,87807,87890,"Und drüber deck ich, was so sehr sie lockt, Das Vließ – Indem sie es darüber wirft.",positive,emotions of affection,joy
1721,GerDracor/grillparzer-medea.xml,87891,87923,"Geh hin und tu, was deines Amts!",negative,emotions of rejection,anger
1722,GerDracor/grillparzer-medea.xml,87924,88039,"Darüber aber schlinge sich dies Tuch, Mit reichem Saum, ein Mantel, königlich, Geheimnisvoll umhüllend das Geheime.",positive,emotions of affection,admiration
1723,GerDracor/grillparzer-medea.xml,88040,88127,"Nun geh und tu, wie ich es dir befahl, Bring das Geschenk, das Feind dem Feinde sendet.",positive,emotions of affection,"hate, disgust"
1724,GerDracor/grillparzer-medea.xml,88128,88163,Eine Sklavin kommt mit den Kindern.,negative,emotions of rejection,"hate, disgust"
1725,GerDracor/grillparzer-medea.xml,88164,88243,"Die Kinder schickt mein königlicher Herr, Nach einer Stunde hol ich sie zurück.",negative,emotions of joy,anger
1726,GerDracor/grillparzer-medea.xml,88244,88286,Sie kehren früh genug zum Hochzeitschmaus!,positive,emotions of joy,Schadenfreude
1727,GerDracor/grillparzer-medea.xml,88287,88370,"Geleite diese hier zu deiner Fürstin, Mit Botschaft geht sie, mit Geschenk von mir.",positive,emotions of affection,joy
1728,GerDracor/grillparzer-medea.xml,88371,88405,"Du aber denke, was ich dir befahl!",negative,emotions of rejection,anger
1729,GerDracor/grillparzer-medea.xml,88406,88419,Sprich nicht!,negative,emotions of rejection,anger
1730,GerDracor/grillparzer-medea.xml,88420,88430,ich wills!,positive,emotions of joy,love
1731,GerDracor/grillparzer-medea.xml,88431,88456,– Geleite sie zur Herrin.,positive,emotions of rejection,"hate, disgust"
1732,GerDracor/grillparzer-medea.xml,88457,88481,Gora und die Sklavin ab.,negative,emotions of rejection,suffering
1733,GerDracor/grillparzer-medea.xml,88482,88571,"Begonnen ists, doch noch vollendet nicht Leicht ist mir, seit mir deutlich, was ich will.",positive,emotions of fear,suffering
1734,GerDracor/grillparzer-medea.xml,88572,88624,"Die Kinder, Hand in Hand, wollen der Sklavin folgen.",negative,emotions of fear,love
1735,GerDracor/grillparzer-medea.xml,88625,88631,Wohin?,emotional movement,emotional movement,emotional movement
1736,GerDracor/grillparzer-medea.xml,88632,88641,Ins Haus!,negative,emotions of rejection,fear
1737,GerDracor/grillparzer-medea.xml,88642,88669,Was sucht ihr drin im Haus?,negative,emotions of rejection,emotional movement
1738,GerDracor/grillparzer-medea.xml,88670,88707,Der Vater hieß uns folgen jener dort.,positive,emotions of fear,suffering
1739,GerDracor/grillparzer-medea.xml,88708,88743,Die Mutter aber heißt euch bleiben.,positive,emotions of affection,love
1740,GerDracor/grillparzer-medea.xml,88744,88751,Bleibt!,negative,emotional movement,fear
1741,GerDracor/grillparzer-medea.xml,88752,89008,"Wenn ich bedenk, daß es mein eigen Blut Das Kind, das ich im eignen Schoß getragen, Das ich genährt an dieser meiner Brust, Daß es mein Selbst, das sich gen mich empört, So zieht der Grimm mir schneidend durch das Innre, Und Blutgedanken bäumen sich empor.",negative,emotions of rejection,"hate, disgust"
1742,GerDracor/grillparzer-medea.xml,89009,89091,"– Was hat denn eure Mutter euch getan, Daß ihr sie flieht, euch Fremden wendet zu?",negative,emotional movement,fear
1743,GerDracor/grillparzer-medea.xml,89092,89168,Du willst uns wieder führen auf dein Schiff Wos schwindlicht ist und schwül.,positive,emotions of affection,joy
1744,GerDracor/grillparzer-medea.xml,89169,89184,Wir bleiben da.,positive,emotions of affection,joy
1745,GerDracor/grillparzer-medea.xml,89185,89198,"Gelt, Bruder?",negative,emotional movement,emotional movement
1746,GerDracor/grillparzer-medea.xml,89199,89202,Ja.,positive,emotions of joy,anger
1747,GerDracor/grillparzer-medea.xml,89203,89225,"Auch du, Absyrtus, du?",negative,emotional movement,"hate, disgust"
1748,GerDracor/grillparzer-medea.xml,89226,89265,"Allein es ist so besser, besser – ganz!",positive,emotions of joy,joy
