,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
0,GerDracor/kotzebue-die-spanier-in-peru.xml,0,22, In the public domain.,negative,emotional movement,emotional movement
1,GerDracor/kotzebue-die-spanier-in-peru.xml,23,307,"Dieses Stück ist eine Fortsetzung meiner  Zu den ersteren gehört vorzüglich: die Weglassung einer Scene des Waffenträgers Diego,
          der, ohne übrigens mit dem Interesse des Ganzen verbunden zu sein, durch unzeitigen Scherz
          den raschen Gang des ersten Acts unterbrach.",positive,emotions of joy,joy
2,GerDracor/kotzebue-die-spanier-in-peru.xml,308,560,"Ich selbst habe auf sein Verlangen den  Unstreitig die wichtigste, und dem Stücke vorteilhafteste Veränderung ist die Veredlung
          von Elvirens Charakter, die ich auf seinen Rath unternahm, und für welche ich ihm den
          meisten Dank weiß.",positive,emotions of affection,admiration
3,GerDracor/kotzebue-die-spanier-in-peru.xml,561,697,"Elvira, die jetzt hoffentlich zu Mitleid und Bewunderung hinreißt,
          glich vorher in vielen Stellen nur einer gemeinen Buhlerin.",negative,emotions of suffering,"hate, disgust"
4,GerDracor/kotzebue-die-spanier-in-peru.xml,698,811,"Andere Abänderungen, wo Herr Schröder sich offenbar in die Zeit fügen mußte, habe ich
          nicht angenommen.",positive,emotions of rejection,suffering
5,GerDracor/kotzebue-die-spanier-in-peru.xml,812,1181,"Ich sehe zum Beispiel nicht ein, warum man nicht gerade heraussagen
          dürfte: daß der Vater Papst den Spaniern Amerika durch eine Bulle geschenkt; daß er durch
          eine andere Bulle die Indianer für Menschen, und nicht für Affen erklärt; daß man zur Ehre
          Christi und der zwölf Apostel dreizehn Indianer aufgehangen; und was dergleichen mehr ist.",emotional movement,emotions of affection,emotional movement
6,GerDracor/kotzebue-die-spanier-in-peru.xml,1192,1259,Warum sollte man historische Thatsachen auf der Bühne verschweigen?,emotional movement,emotional movement,emotional movement
7,GerDracor/kotzebue-die-spanier-in-peru.xml,1260,1362,"Ich ergreife diese Gelegenheit, noch zwei Worte über ein paar andere meiner Stücke zu
          sagen.",positive,emotions of affection,anger
8,GerDracor/kotzebue-die-spanier-in-peru.xml,1363,1515,"Ein gewisser Herr Schütze behauptet in seiner  Die Literatur-Zeitung hat die Güte gehabt, meinen  (Im spanischen Lager, das Innere von Pizarros Gezelt.)",negative,emotions of rejection,admiration
9,GerDracor/kotzebue-die-spanier-in-peru.xml,1516,1523,Elvira.,emotional movement,emotional movement,emotional movement
10,GerDracor/kotzebue-die-spanier-in-peru.xml,1524,1533,Valverde.,emotional movement,emotional movement,emotional movement
11,GerDracor/kotzebue-die-spanier-in-peru.xml,1534,1583,(in Mannstracht auf einem Ruhebette schlummernd).,negative,emotions of suffering,suffering
12,GerDracor/kotzebue-die-spanier-in-peru.xml,1584,1715,"(schleicht herein, betrachtet sie mit Lüsternheit, kniet endlich neben ihr
              nieder, und küßt ihre herabhängende Hand).",positive,emotions of affection,love
13,GerDracor/kotzebue-die-spanier-in-peru.xml,1716,1758,(erwacht und betrachtet ihn mit Unwillen).,negative,emotions of suffering,anger
14,GerDracor/kotzebue-die-spanier-in-peru.xml,1759,1789,Vergib der Macht deiner Reize.,negative,emotions of affection,love
15,GerDracor/kotzebue-die-spanier-in-peru.xml,1790,1797,O weh'!,negative,emotions of suffering,suffering
16,GerDracor/kotzebue-die-spanier-in-peru.xml,1798,1842,– es könnte dir endlich ein Wunder gelingen.,positive,emotions of joy,joy
17,GerDracor/kotzebue-die-spanier-in-peru.xml,1843,1855,Und welches?,emotional movement,emotional movement,emotional movement
18,GerDracor/kotzebue-die-spanier-in-peru.xml,1856,1907,Ein Weib mit seiner eigenen Schönheit zu entzweien.,negative,emotions of affection,admiration
19,GerDracor/kotzebue-die-spanier-in-peru.xml,1908,1920,Sehr bitter.,negative,emotions of rejection,"hate, disgust"
20,GerDracor/kotzebue-die-spanier-in-peru.xml,1921,1961,Warum störst du meine lieblichen Träume?,negative,emotions of suffering,emotional movement
21,GerDracor/kotzebue-die-spanier-in-peru.xml,1962,1979,Was träumtest du?,negative,emotions of fear,emotional movement
22,GerDracor/kotzebue-die-spanier-in-peru.xml,1980,2000,Ich sah dich hängen.,negative,emotions of suffering,suffering
23,GerDracor/kotzebue-die-spanier-in-peru.xml,2001,2044,Wie lange wird Elvira meiner Liebe spotten?,positive,emotions of fear,love
24,GerDracor/kotzebue-die-spanier-in-peru.xml,2045,2058,Deiner Liebe?,positive,emotions of affection,love
25,GerDracor/kotzebue-die-spanier-in-peru.xml,2059,2105,Ei wer gab dem Bastard diesen ehrlichen Namen?,negative,emotions of rejection,anger
26,GerDracor/kotzebue-die-spanier-in-peru.xml,2106,2126,"Unter uns, Valverde!",negative,emotional movement,emotional movement
27,GerDracor/kotzebue-die-spanier-in-peru.xml,2141,2350,"wenn ich dich von Liebe sprechen höre, so kömmst du mir vor wie ein Taschendieb, der
              um eine milde Gabe bittet, und während er nach dem Beutel schnappt, Gottes Segen im
              Munde führt.",positive,emotions of rejection,"hate, disgust"
