,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1588,GerDracor/grabbe-don-juan-und-faust.xml,99274,99298,Und hassest Du Don Juan?,negative,emotions of rejection,"hate, disgust"
1589,GerDracor/grabbe-don-juan-und-faust.xml,99299,99347,"Je feurger ich ihn liebe, So heißer haß ich ihn!",negative,emotions of rejection,"hate, disgust"
1590,GerDracor/grabbe-don-juan-und-faust.xml,99348,99352,Wie?,emotional movement,emotional movement,emotional movement
1591,GerDracor/grabbe-don-juan-und-faust.xml,99353,99390,schlafen Haß Und Lieb in Einem Busen?,positive,emotions of affection,love
1592,GerDracor/grabbe-don-juan-und-faust.xml,99391,99408,schläft der Löwe.,negative,emotions of rejection,emotional movement
1593,GerDracor/grabbe-don-juan-und-faust.xml,99410,99450,"Ja, er tuts und er Ist  Ich bin es auch.",positive,emotions of affection,love
1594,GerDracor/grabbe-don-juan-und-faust.xml,99451,99483,"Laß sehen, wie wir uns Begegnen.",positive,emotions of affection,joy
1595,GerDracor/grabbe-don-juan-und-faust.xml,99484,99502,Du verwirfst mich?,negative,emotional movement,emotional movement
1596,GerDracor/grabbe-don-juan-und-faust.xml,99505,99855,"– Der Attila, der  Die Lande – Sie sind seine einzge Freude – Sehnsüchtig streckt er seine Hand Nach ihnen aus – Sie weigern sich – Er wirft Sie unter seiner Rosse Hufen, pflanzt Die Feuerflamm als seine Fahne auf Und läßt von Horizont zu Horizont Sie sich entfalten, – Er  Wenn er auch nicht  Daß ich, der  Nur eine  Und tot sinkst du zu meinem Fuß!",positive,emotions of joy,love
1597,GerDracor/grabbe-don-juan-und-faust.xml,99856,99871,– Du schweigst?,negative,emotional movement,emotional movement
1598,GerDracor/grabbe-don-juan-und-faust.xml,99872,99909,Ich denke meines Vaters und Octavios.,negative,emotions of suffering,suffering
1599,GerDracor/grabbe-don-juan-und-faust.xml,99910,99950,Die  Du  Nicht wert bist du der Antwort.,negative,emotions of rejection,despair
